#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.993893   -0.993893           0
           2    -1.00328   -0.998588  0.00331991
           3   -0.991122   -0.996099  0.00300453
           4   -0.994195   -0.995623   0.0022908
           5    -1.00003   -0.996505  0.00199522
           6   -0.999172    -0.99695  0.00171147
           7    -1.00076   -0.997494  0.00155093
           8   -0.997709    -0.99752   0.0013573
           9    -1.00026   -0.997825  0.00124014
          10   -0.988931   -0.996935  0.00139914
          11    -1.00109   -0.997313  0.00132183
          12   -0.995968   -0.997201  0.00121642
          13   -0.990372   -0.996675  0.00123105
          14   -0.994339   -0.996508  0.00115438
          15   -0.997894   -0.996601  0.00108111
          16   -0.995371   -0.996524  0.00101627
          17    -1.00111   -0.996794 0.000991625
          18   -0.998391   -0.996882 0.000940496
          19    -0.99487   -0.996776 0.000896941
          20    -1.00345    -0.99711  0.00091205
