#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.14768    -0.14768           0
           2      0.0534    -0.04714   0.0710925
           3     0.02394  -0.0234467   0.0511912
           4     0.01348   -0.014215    0.039217
           5    -0.01016   -0.013404   0.0313819
           6      0.1844   0.0195633   0.0398699
           7     0.10966   0.0324343   0.0361922
           8    -0.01448     0.02657   0.0321397
           9     0.04238   0.0283267   0.0286166
          10    -0.03774     0.02172   0.0265066
          11    -0.03604   0.0164691   0.0246115
          12     -0.0093   0.0143217   0.0226541
          13    -0.12514  0.00359385   0.0233136
          14     -0.0395 0.000515714   0.0218506
          15     0.12716  0.00895867   0.0219645
          16     0.02534   0.0099825   0.0206156
          17     -0.1801 -0.00119882   0.0222293
          18    -0.04956 -0.00388556   0.0211561
          19     -0.0138 -0.00440737    0.020049
          20    -0.11408   -0.009891   0.0197823
