#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.431331    0.431331           0
           2    0.401802    0.416566   0.0104401
           3    0.415743    0.416292  0.00696364
           4     0.45123    0.425026  0.00919211
           5    0.418888    0.423799  0.00743522
           6    0.415047     0.42234  0.00633748
           7    0.455402    0.427063  0.00697347
           8    0.406771    0.424527  0.00654685
           9    0.414011    0.423358  0.00592277
          10    0.423597    0.423382  0.00533054
          11    0.427947    0.423797  0.00486207
          12    0.423334    0.423759  0.00445705
          13    0.430513    0.424278  0.00414438
          14    0.436726    0.425167  0.00394258
          15     0.42227    0.424974  0.00368447
          16    0.404553    0.423698  0.00366859
          17    0.439195    0.424609  0.00356425
          18    0.440079    0.425469   0.0034683
          19    0.410475     0.42468  0.00337434
          20    0.427997    0.424846   0.0032097
