#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.93134    -0.93134           0
           2   -0.927496   -0.929418  0.00135906
           3   -0.929656   -0.929497 0.000908352
           4   -0.931244   -0.929934 0.000779185
           5   -0.932576   -0.930462 0.000782258
           6   -0.930316   -0.930438 0.000652262
           7   -0.927716   -0.930049 0.000664967
           8   -0.933612   -0.930495 0.000715608
           9   -0.927476   -0.930159 0.000710356
          10   -0.929376   -0.930081 0.000643622
          11   -0.936556   -0.930669 0.000810782
          12   -0.929828   -0.930599 0.000746243
          13   -0.926372   -0.930274 0.000756378
          14   -0.932164   -0.930409 0.000714295
          15   -0.932944   -0.930578 0.000686375
          16   -0.931036   -0.930607 0.000644073
          17    -0.93474    -0.93085  0.00065046
          18   -0.927428    -0.93066 0.000641502
          19   -0.929224   -0.930584 0.000612173
          20   -0.935288   -0.930819 0.000625113
