#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.425341    0.425341           0
           2    0.423222    0.424281 0.000749122
           3    0.428736    0.425766  0.00131121
           4    0.469772    0.436768  0.00957824
           5    0.417979     0.43301   0.0083673
           6    0.428707    0.432293  0.00700342
           7    0.421591    0.430764  0.00616755
           8    0.436409     0.43147  0.00543682
           9    0.416143    0.429767  0.00509244
          10    0.440325    0.430823  0.00469138
          11    0.439819     0.43164   0.0043356
          12     0.45119     0.43327  0.00426941
          13    0.427466    0.432823  0.00396427
          14    0.430891    0.432685  0.00368351
          15    0.429025    0.432441  0.00344601
          16    0.436768    0.432712  0.00324123
          17    0.445277    0.433451  0.00313372
          18    0.439114    0.433765  0.00297537
          19    0.411818     0.43261  0.00303473
          20    0.430409      0.4325  0.00288499
