#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.875596   -0.875596           0
           2   -0.868012   -0.871804  0.00268135
           3   -0.866456   -0.870021  0.00230521
           4   -0.874384   -0.871112   0.0019701
           5   -0.870784   -0.871046  0.00157717
           6   -0.872156   -0.871231  0.00132511
           7   -0.865244   -0.870376  0.00138461
           8   -0.871356   -0.870498  0.00121694
           9   -0.869208   -0.870355  0.00109014
          10   -0.864264   -0.869746  0.00113865
          11    -0.87682   -0.870389  0.00120311
          12    -0.87534   -0.870802  0.00117146
          13   -0.865984   -0.870431  0.00113845
          14   -0.872172   -0.870555  0.00106391
          15   -0.870184   -0.870531 0.000993267
          16    -0.86896   -0.870433 0.000936027
          17   -0.870272   -0.870423 0.000881014
          18   -0.865072   -0.870126 0.000880798
          19    -0.86808   -0.870018 0.000840995
          20   -0.873296   -0.870182 0.000814759
