#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.04123     0.04123           0
           2     0.04241     0.04182 0.000417193
           3    0.042616   0.0420853 0.000352548
           4    0.034016    0.040068  0.00176696
           5    0.028922   0.0378388   0.0024441
           6    0.035162   0.0373927  0.00207707
           7    0.026616   0.0358531  0.00228061
           8      0.0332   0.0355215   0.0020195
           9    0.035202    0.035486  0.00179542
          10    0.033838   0.0353212  0.00162343
          11    0.039472   0.0356985  0.00151907
          12    0.042786   0.0362892  0.00150292
          13    0.034474   0.0361495  0.00139378
          14     0.03497   0.0360653  0.00129677
          15    0.031864   0.0357852  0.00124019
          16    0.031266   0.0355027  0.00119441
          17    0.032458   0.0353236   0.0011375
          18    0.035726    0.035346  0.00107453
          19    0.035852   0.0353726   0.0010183
          20     0.03646    0.035427 0.000968838
