#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.235633    0.235633           0
           2    0.235578    0.235606 1.94932e-05
           3    0.236433    0.235882 0.000225603
           4     0.23384    0.235371 0.000473209
           5    0.236289    0.235555  0.00041263
           6    0.230613    0.234731 0.000826712
           7     0.23455    0.234705 0.000709016
           8    0.239293    0.235279 0.000820119
           9     0.23732    0.235506 0.000759708
          10    0.232597    0.235215 0.000737322
          11    0.235416    0.235233 0.000670521
          12    0.235173    0.235228 0.000614663
          13    0.231537    0.234944 0.000629545
          14     0.23071    0.234642   0.0006532
          15    0.236086    0.234738 0.000616713
          16    0.232214     0.23458 0.000598008
          17    0.238098    0.234787 0.000597563
          18    0.233405     0.23471 0.000569274
          19    0.235504    0.234752 0.000540842
          20    0.234723    0.234751 0.000513802
