#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.312304    0.312304           0
           2    0.310017     0.31116  0.00080866
           3    0.307043    0.309788  0.00124358
           4    0.304079    0.308361  0.00154849
           5    0.306829    0.308054  0.00126871
           6    0.301499    0.306962  0.00145342
           7    0.301436    0.306172  0.00144437
           8    0.312638    0.306981  0.00147267
           9    0.302147    0.306444  0.00140356
          10    0.305974    0.306397  0.00126399
          11    0.306841    0.306437  0.00114973
          12    0.300606    0.305951  0.00115203
          13    0.299337    0.305442  0.00117039
          14    0.301425    0.305155  0.00112142
          15    0.303462    0.305042  0.00105232
          16    0.304862    0.305031 0.000986613
          17    0.301902    0.304847 0.000945594
          18    0.304627    0.304835  0.00089314
          19    0.303062    0.304742  0.00085099
          20    0.305065    0.304758 0.000808594
