#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.386957    0.386957           0
           2    0.387509    0.387233 0.000194989
           3    0.390048    0.388171 0.000777174
           4    0.383621    0.387034  0.00114466
           5    0.383087    0.386244  0.00115628
           6    0.393745    0.387494  0.00149355
           7     0.38575    0.387245  0.00130081
           8    0.385853    0.387071  0.00114979
           9    0.381185    0.386417  0.00119363
          10    0.396334    0.387409  0.00142801
          11    0.385622    0.387246  0.00130739
          12    0.388407    0.387343  0.00120201
          13    0.386399    0.387271  0.00111175
          14    0.379303    0.386701  0.00116895
          15    0.389809    0.386909  0.00110923
          16    0.395987    0.387476  0.00117609
          17    0.392182    0.387753  0.00113902
          18    0.387234    0.387724  0.00107611
          19    0.392259    0.387963  0.00104561
          20    0.388891    0.388009 0.000994356
