#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.103606    0.103606           0
           2     0.09703    0.100318  0.00232497
           3     0.09732   0.0993187  0.00175163
           4    0.076052    0.093502  0.00520587
           5    0.085632    0.091928  0.00439621
           6    0.087764    0.091234  0.00371788
           7    0.093726     0.09159  0.00320376
           8    0.081302    0.090304  0.00305049
           9    0.084138   0.0896189  0.00278742
          10    0.120534   0.0927104  0.00385943
          11    0.081364   0.0916789   0.0036438
          12      0.1072   0.0929723  0.00356232
          13    0.086388   0.0924658  0.00332411
          14    0.088016    0.092148  0.00310183
          15     0.09034   0.0920275  0.00289738
          16    0.105498   0.0928694  0.00283598
          17    0.104258   0.0935393  0.00274714
          18    0.097732   0.0937722  0.00260438
          19    0.094628   0.0938173   0.0024677
          20    0.105208   0.0943868  0.00240914
