#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.696836   -0.696836           0
           2   -0.696213   -0.696524 0.000220448
           3   -0.696342   -0.696464 0.000155085
           4   -0.695073   -0.696116 0.000322774
           5   -0.698921   -0.696677 0.000564254
           6   -0.698675    -0.69701 0.000559943
           7   -0.696547   -0.696944  0.00048385
           8   -0.698418   -0.697128 0.000457116
           9   -0.696295   -0.697035 0.000415597
          10   -0.700479    -0.69738 0.000496592
          11   -0.697055    -0.69735 0.000452323
          12   -0.698032   -0.697407 0.000418182
          13   -0.697412   -0.697407 0.000386014
          14   -0.696004   -0.697307 0.000371225
          15   -0.698339   -0.697376 0.000352789
          16   -0.698602   -0.697453 0.000338958
          17   -0.698829   -0.697534 0.000328549
          18   -0.697891   -0.697553 0.000310894
          19   -0.696693   -0.697508 0.000297815
          20   -0.699608   -0.697613 0.000300865
