#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.243407    0.243407           0
           2    0.238729    0.241068   0.0016541
           3     0.24564    0.242592  0.00166259
           4    0.239735    0.241878  0.00139192
           5    0.241671    0.241837  0.00111415
           6    0.239473    0.241443  0.00099567
           7    0.250552    0.242744  0.00147642
           8     0.24331    0.242815  0.00129356
           9    0.242776     0.24281  0.00114984
          10    0.239707      0.2425  0.00107593
          11    0.243676    0.242607 0.000983413
          12    0.242428    0.242592 0.000901575
          13    0.237655    0.242212 0.000908683
          14    0.243124    0.242277 0.000846108
          15      0.2425    0.242292 0.000789831
          16    0.244473    0.242428 0.000752138
          17    0.246122    0.242646 0.000738601
          18    0.243117    0.242672 0.000698032
          19    0.246141    0.242855 0.000684761
          20     0.24536     0.24298 0.000661883
