#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.000372   -0.000372           0
           2    0.009742    0.004685  0.00357584
           3    0.006744  0.00537133  0.00244887
           4     0.00967    0.006446    0.002059
           5   -0.002802   0.0045964  0.00233454
           6     0.00474  0.00462033  0.00194557
           7    0.000202  0.00398914  0.00176706
           8   -0.000186  0.00346725  0.00162141
           9     0.00208  0.00331311  0.00144857
          10   -0.002326   0.0027492   0.0014092
          11    0.007654  0.00319509  0.00134979
          12   -0.005352  0.00248283  0.00141279
          13     0.00849  0.00294492  0.00137761
          14    -0.00338  0.00249314  0.00135126
          15    0.003954  0.00259053  0.00126468
          16    0.006644  0.00284387  0.00121075
          17    0.002034  0.00279624  0.00114046
          18     0.00546  0.00294422  0.00108666
          19    0.001042  0.00284411  0.00103407
          20    0.000176   0.0027107 0.000990937
