#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.482801   -0.482801           0
           2   -0.482222   -0.482512 0.000204495
           3   -0.482758   -0.482594  0.00015198
           4   -0.482804   -0.482646 0.000122729
           5   -0.482758   -0.482669 0.000100206
           6   -0.481654     -0.4825 0.000175586
           7   -0.482888   -0.482555 0.000159027
           8   -0.482501   -0.482548 0.000139294
           9   -0.483362   -0.482639 0.000150297
          10    -0.48201   -0.482576 0.000147847
          11    -0.48327   -0.482639 0.000147277
          12   -0.482592   -0.482635 0.000135056
          13   -0.482614   -0.482633 0.000124677
          14   -0.482964   -0.482657 0.000117987
          15   -0.482893   -0.482673 0.000111164
          16   -0.482775   -0.482679   0.0001044
          17   -0.482775   -0.482685 9.84122e-05
          18    -0.48278    -0.48269  9.3087e-05
          19   -0.482758   -0.482694 8.82572e-05
          20   -0.482417    -0.48268 8.49229e-05
