#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.376278    0.376278           0
           2    0.378541     0.37741 0.000800152
           3    0.379241     0.37802 0.000729978
           4    0.376623    0.377671 0.000625448
           5    0.382488    0.378634 0.000996416
           6    0.377499    0.378445 0.000848123
           7    0.376362    0.378148 0.000777406
           8    0.375912    0.377868 0.000728723
           9    0.382656      0.3784  0.00081921
          10     0.37557    0.378117 0.000784647
          11    0.382928    0.378554 0.000826253
          12    0.378367    0.378539 0.000757546
          13     0.37835    0.378524 0.000699413
          14    0.379387    0.378586 0.000652164
          15    0.382855    0.378871 0.000667909
          16    0.381131    0.379012 0.000640931
          17    0.383495    0.379276 0.000655249
          18    0.380409    0.379338 0.000621862
          19    0.376862    0.379208 0.000602632
          20    0.384293    0.379462 0.000623835
