#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     4.62619     4.62619           0
           2     4.53507     4.58063    0.032216
           3     4.67777     4.61301   0.0340627
           4     4.61798     4.61425   0.0255697
           5     4.67687     4.62678    0.023322
           6      4.7259      4.6433   0.0246002
           7     4.60358     4.63762   0.0217303
           8     4.60795     4.63391    0.019328
           9     4.60427     4.63062   0.0174589
          10     4.69472     4.63703   0.0168488
          11     4.72622     4.64514   0.0171573
          12     4.68262     4.64826   0.0160094
          13     4.70899     4.65293   0.0154444
          14     4.66947     4.65411   0.0143863
          15     4.63501     4.65284   0.0134835
          16     4.66527     4.65362   0.0126632
          17     4.87221     4.66648   0.0172529
          18     4.70891     4.66883   0.0164547
          19     4.60231     4.66533   0.0159568
          20       4.795     4.67182   0.0164234
