#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.685196   -0.685196           0
           2   -0.685355   -0.685276 5.60679e-05
           3   -0.684539    -0.68503 0.000203935
           4   -0.684636   -0.684932   0.0001751
           5    -0.68428   -0.684801  0.00018223
           6   -0.686209   -0.685036 0.000262555
           7   -0.685289   -0.685072 0.000227512
           8   -0.684747   -0.685032 0.000202664
           9   -0.686078   -0.685148 0.000210862
          10   -0.686537   -0.685287 0.000231073
          11   -0.683638   -0.685137 0.000254087
          12   -0.685116   -0.685135 0.000232919
          13   -0.684328   -0.685073  0.00022312
          14   -0.684716   -0.685048 0.000208639
          15   -0.684849   -0.685034 0.000195147
          16   -0.683716   -0.684952 0.000199592
          17   -0.687054   -0.685076 0.000222894
          18   -0.685872    -0.68512 0.000214853
          19   -0.684345   -0.685079  0.00020738
          20   -0.685463   -0.685098 0.000197895
