#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.213477    0.213477           0
           2    0.216727    0.215102  0.00114896
           3    0.214752    0.214985 0.000771888
           4    0.214319    0.214819 0.000596628
           5    0.217992    0.215453 0.000741663
           6    0.212429    0.214949 0.000770556
           7    0.216235    0.215133  0.00068201
           8    0.219896    0.215728 0.000816233
           9    0.215042    0.215652 0.000729089
          10    0.214973    0.215584 0.000659335
          11    0.216034    0.215625 0.000600661
          12     0.21701    0.215741 0.000561587
          13    0.213209    0.215546 0.000551124
          14    0.213636    0.215409 0.000528369
          15    0.213784    0.215301 0.000504134
          16     0.21466    0.215261 0.000474216
          17    0.217511    0.215393 0.000464419
          18    0.213142    0.215268 0.000455145
          19    0.213534    0.215177 0.000440247
          20    0.217692    0.215303 0.000435829
