#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.031486    0.031486           0
           2     0.02742    0.029453  0.00143755
           3     0.02741    0.028772  0.00110799
           4    0.024422   0.0276845    0.001256
           5    0.022038   0.0265552  0.00142474
           6    0.025576    0.026392  0.00119659
           7    0.029348   0.0268143  0.00109764
           8    0.024102   0.0264752  0.00101144
           9    0.029132   0.0267704 0.000941149
          10    0.031262   0.0272196 0.000948174
          11    0.035908   0.0280095  0.00114462
          12    0.030666   0.0282308  0.00107043
          13    0.026172   0.0280725 0.000999736
          14    0.031696   0.0283313 0.000961247
          15    0.027258   0.0282597 0.000899823
          16    0.035588   0.0287178 0.000953049
          17    0.037518   0.0292354  0.00102801
          18     0.03788   0.0297157  0.00107725
          19    0.036164   0.0300551  0.00107268
          20    0.038164   0.0304605  0.00109299
