#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.484726   -0.484726           0
           2   -0.487516   -0.486121 0.000986654
           3   -0.486392   -0.486211 0.000661896
           4   -0.485896   -0.486133 0.000501085
           5   -0.483509   -0.485608 0.000617264
           6   -0.485388   -0.485571 0.000515479
           7   -0.485043   -0.485496 0.000447328
           8   -0.483802   -0.485284 0.000438659
           9   -0.486711   -0.485443 0.000417579
          10   -0.486613    -0.48556 0.000391888
          11   -0.487142   -0.485703 0.000381758
          12   -0.486797   -0.485795 0.000360664
          13   -0.485779   -0.485793 0.000332922
          14   -0.486718   -0.485859 0.000315623
          15   -0.486205   -0.485883 0.000295422
          16   -0.486476    -0.48592 0.000279275
          17    -0.48627    -0.48594 0.000263608
          18    -0.48519   -0.485899  0.00025224
          19   -0.485927     -0.4859 0.000238969
          20   -0.484527   -0.485831 0.000236673
