#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     6.70394     6.70394           0
           2     6.90675     6.80534   0.0717033
           3     6.67702     6.76257   0.0592017
           4     6.68713     6.74371   0.0473101
           5     6.89862     6.77469   0.0469083
           6     6.89003     6.79391   0.0428487
           7     6.57474      6.7626   0.0467894
           8      6.7644     6.76283   0.0409412
           9     6.77539     6.76422    0.036416
          10     6.98025     6.78583   0.0386544
          11     6.76897     6.78429   0.0351707
          12     6.68391     6.77593   0.0332197
          13     7.06495     6.79816   0.0373708
          14     6.80402     6.79858   0.0347038
          15     6.74127     6.79476   0.0325998
          16     6.85392     6.79846   0.0307713
          17     6.97202     6.80867   0.0306082
          18      6.6592     6.80036    0.030013
          19     6.70272     6.79522     0.02887
          20     6.57895     6.78441   0.0293821
