#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      2.3671      2.3671           0
           2     2.35945     2.36327  0.00270799
           3     2.48819     2.40491   0.0340465
           4     2.33674     2.38787   0.0294936
           5     2.42463     2.39522    0.024494
           6     2.31621     2.38205   0.0236885
           7     2.40509     2.38535   0.0205318
           8     2.39386     2.38641   0.0179929
           9     2.47869     2.39666   0.0186884
          10     2.45108     2.40211   0.0175938
          11     2.33826      2.3963   0.0169246
          12     2.43023     2.39913   0.0157486
          13     2.41497     2.40035   0.0145842
          14     2.36936     2.39813   0.0137094
          15     2.38817     2.39747   0.0128116
          16     2.46995       2.402   0.0127867
          17     2.33793     2.39823   0.0125776
          18     2.45335     2.40129    0.012246
          19      2.4847     2.40568   0.0123634
          20     2.43925     2.40736   0.0118586
