#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.61574    -0.61574           0
           2   -0.615946   -0.615843 7.27528e-05
           3   -0.615844   -0.615843 4.85025e-05
           4   -0.614509   -0.615509 0.000291041
           5   -0.614103   -0.615228 0.000342742
           6   -0.615823   -0.615327 0.000299594
           7   -0.615475   -0.615348 0.000257532
           8   -0.614982   -0.615303 0.000229387
           9   -0.614993   -0.615268 0.000206464
          10   -0.615946   -0.615336 0.000196637
          11   -0.614945     -0.6153 0.000181952
          12    -0.61411   -0.615201 0.000191941
          13   -0.614891   -0.615177 0.000178653
          14   -0.615899   -0.615229 0.000173169
          15   -0.614461   -0.615178 0.000169013
          16   -0.615223    -0.61518 0.000158473
          17   -0.616861   -0.615279 0.000177319
          18   -0.615244   -0.615277 0.000167478
          19   -0.614695   -0.615247 0.000161442
          20   -0.615958   -0.615282 0.000157242
