#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.08317     3.08317           0
           2     3.02682       3.055   0.0199222
           3     3.14836     3.08612   0.0286721
           4     3.01649     3.06871    0.026262
           5     3.03487     3.06194   0.0218641
           6     3.10896     3.06978   0.0195743
           7     3.09194     3.07295   0.0170321
           8     3.06379      3.0718   0.0149415
           9     3.06615     3.07117   0.0132946
          10     3.05997     3.07005   0.0120122
          11      3.0936     3.07219   0.0111094
          12     3.09633     3.07421   0.0103641
          13     3.07701     3.07442  0.00956914
          14     3.13287      3.0786  0.00975391
          15     3.02911      3.0753  0.00964552
          16     3.05401     3.07397  0.00913397
          17     3.14713     3.07827  0.00955709
          18     3.11362     3.08023  0.00922571
          19     3.08492     3.08048  0.00874345
          20     3.14341     3.08363  0.00885426
