#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.393445    0.393445           0
           2    0.385499    0.389472  0.00280915
           3    0.390406    0.389783  0.00188994
           4    0.389044    0.389598  0.00142648
           5    0.378903    0.387459  0.00222769
           6    0.383434    0.386788  0.00195483
           7    0.383322    0.386293  0.00173718
           8    0.393023    0.387134  0.00171162
           9    0.397004    0.388231  0.00183948
          10    0.387902    0.388198  0.00165583
          11    0.379448    0.387403  0.00168558
          12    0.388696     0.38751  0.00154856
          13    0.385448    0.387352  0.00143754
          14    0.396894    0.388033  0.00148768
          15     0.38484     0.38782  0.00140365
          16    0.389621    0.387933  0.00132042
          17    0.382797    0.387631  0.00127684
          18    0.390052    0.387765  0.00121297
          19    0.379502     0.38733  0.00122461
          20    0.379524     0.38694  0.00122401
