#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.086154    0.086154           0
           2    0.090106     0.08813  0.00139724
           3    0.118672   0.0983107  0.00836451
           4    0.094274   0.0973015  0.00633397
           5    0.093042   0.0964496  0.00512414
           6     0.08793   0.0950297  0.00446252
           7    0.110118   0.0971851  0.00431429
           8    0.099786   0.0975103  0.00378723
           9      0.1081   0.0986869   0.0035445
          10    0.081008    0.096919  0.00360407
          11    0.097066   0.0969324  0.00327645
          12    0.087008   0.0961053  0.00310604
          13    0.080134   0.0948768  0.00310058
          14    0.085006   0.0941717  0.00295819
          15    0.091612   0.0940011  0.00276589
          16    0.087234   0.0935781  0.00262516
          17     0.07438   0.0924488  0.00270275
          18     0.10368   0.0930728  0.00262363
          19    0.105412   0.0937222  0.00256467
          20     0.08597   0.0933346  0.00246555
