#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.382421    0.382421           0
           2    0.372135    0.377278  0.00363658
           3    0.376967    0.377174  0.00242587
           4    0.376032    0.376889  0.00183614
           5    0.371789    0.375869  0.00172914
           6    0.370357     0.37495  0.00166724
           7    0.364742    0.373492  0.00196594
           8    0.375186    0.373704  0.00173156
           9     0.37748    0.374123   0.0015892
          10    0.376627    0.374374  0.00144987
          11    0.370165    0.373991  0.00136761
          12    0.372339    0.373853  0.00126056
          13     0.36829    0.373425   0.0012341
          14    0.380573    0.373936  0.00124709
          15     0.37139    0.373766  0.00117545
          16    0.383958    0.374403  0.00126282
          17    0.373438    0.374346  0.00118981
          18     0.37895    0.374602  0.00115087
          19    0.362615    0.373971  0.00125134
          20    0.369631    0.373754  0.00120744
