#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.686796   -0.686796           0
           2   -0.687832   -0.687314 0.000366281
           3    -0.68416   -0.686263 0.000892466
           4    -0.68614   -0.686232 0.000669876
           5   -0.685164   -0.686018 0.000568937
           6   -0.686624   -0.686119 0.000482985
           7   -0.686812   -0.686218 0.000424002
           8   -0.687036    -0.68632 0.000383124
           9   -0.684952   -0.686168 0.000369499
          10   -0.684936   -0.686045 0.000352504
          11    -0.68814   -0.686236 0.000368324
          12    -0.68624   -0.686236 0.000337631
          13    -0.68812   -0.686381 0.000341348
          14   -0.688196   -0.686511 0.000340699
          15   -0.684756   -0.686394 0.000337468
          16    -0.68734   -0.686453 0.000321519
          17   -0.688108    -0.68655 0.000317006
          18     -0.6889   -0.686681 0.000325167
          19   -0.683408   -0.686508 0.000350719
          20   -0.686556   -0.686511 0.000333191
