#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.449379    0.449379           0
           2     0.44771    0.448544 0.000590129
           3    0.419959    0.439016  0.00778996
           4    0.439297    0.439086  0.00584278
           5    0.460685    0.443406  0.00606437
           6    0.410518    0.437924  0.00711173
           7    0.425831    0.436197  0.00630211
           8    0.435084    0.436058  0.00551588
           9    0.446631    0.437233  0.00502656
          10    0.413492    0.434859  0.00505354
          11    0.431021     0.43451  0.00460615
          12    0.439584    0.434933  0.00424167
          13      0.4353    0.434961  0.00391548
          14    0.426086    0.434327  0.00368676
          15    0.430699    0.434085   0.0034489
          16    0.466601    0.436117  0.00378502
          17    0.431951    0.435872   0.0035703
          18    0.402919    0.434042  0.00381253
          19    0.434486    0.434065  0.00361194
          20    0.443795    0.434552  0.00346395
