#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.8878     -0.8878           0
           2    -0.88116    -0.88448  0.00234759
           3   -0.883548   -0.884169  0.00158549
           4   -0.883336   -0.883961  0.00120272
           5    -0.88614   -0.884397  0.00103814
           6    -0.88152   -0.883917 0.000969533
           7    -0.88686   -0.884338 0.000917651
           8   -0.885804   -0.884521 0.000821044
           9   -0.880604   -0.884086  0.00083726
          10    -0.88218   -0.883895 0.000774921
          11   -0.884192   -0.883922 0.000704943
          12   -0.880688   -0.883653 0.000695814
          13   -0.886652   -0.883883 0.000679464
          14   -0.888016   -0.884179 0.000692088
          15   -0.883548   -0.884137 0.000647224
          16     -0.8846   -0.884166  0.00060742
          17   -0.882816   -0.884086 0.000576854
          18   -0.875944   -0.883634 0.000700041
          19    -0.88508    -0.88371 0.000667322
          20   -0.890416   -0.884045 0.000713238
