#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.43312     0.43312           0
           2    0.413087    0.423104  0.00708259
           3    0.425698    0.423969  0.00477424
           4    0.426447    0.424588  0.00362066
           5    0.422921    0.424255  0.00291183
           6    0.409672    0.421824  0.00328799
           7    0.428348    0.422756  0.00294739
           8    0.424138    0.422929  0.00258402
           9    0.427697    0.423459  0.00235059
          10    0.419557    0.423069  0.00214766
          11    0.419441    0.422739  0.00197758
          12    0.413328    0.421954  0.00196214
          13     0.44523    0.423745   0.0024979
          14    0.420824    0.423536  0.00232817
          15    0.412138    0.422776  0.00229361
          16    0.420899    0.422659  0.00215326
          17    0.421275    0.422578  0.00202814
          18    0.428188    0.422889  0.00193926
          19    0.417448    0.422603  0.00185822
          20    0.427003    0.422823  0.00177829
