#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.25111     2.25111           0
           2     2.20235     2.22673   0.0172396
           3     2.26135     2.23827   0.0148619
           4     2.20891     2.23093   0.0128317
           5     2.22933     2.23061   0.0102694
           6     2.21718     2.22837  0.00879846
           7     2.25661     2.23241  0.00841574
           8     2.18577     2.22658  0.00916324
           9     2.21986     2.22583  0.00817546
          10     2.23915     2.22716  0.00746572
          11     2.25297     2.22951  0.00714609
          12     2.22024     2.22874  0.00659219
          13     2.23985     2.22959  0.00614029
          14     2.24764     2.23088  0.00583541
          15     2.20707     2.22929  0.00565821
          16     2.20983     2.22808  0.00543377
          17     2.27546     2.23086  0.00578503
          18     2.26401      2.2327  0.00574932
          19     2.23025     2.23257  0.00544818
          20     2.24402     2.23315  0.00520575
