#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.556721   -0.556721           0
           2   -0.555853   -0.556287 0.000306732
           3   -0.556625     -0.5564   0.0002242
           4   -0.555874   -0.556268 0.000203039
           5   -0.554163   -0.555847 0.000410072
           6   -0.556313   -0.555925 0.000348981
           7    -0.55587   -0.555917 0.000299214
           8   -0.555986   -0.555926 0.000261936
           9   -0.556685    -0.55601 0.000246037
          10   -0.557713    -0.55618 0.000274098
          11   -0.556065    -0.55617  0.00024938
          12   -0.555725   -0.556133 0.000231337
          13   -0.556168   -0.556135 0.000213557
          14   -0.556358   -0.556151 0.000198895
          15   -0.555181   -0.556087 0.000195872
          16   -0.555275   -0.556036  0.00019008
          17   -0.557509   -0.556123 0.000197662
          18   -0.555648   -0.556096 0.000188428
          19   -0.556282   -0.556106 0.000178765
          20   -0.557097   -0.556156 0.000176554
