#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     2.17614     2.17614           0
           2     2.04722     2.11168   0.0455801
           3     2.11008     2.11115   0.0303899
           4      1.8331     2.04163   0.0643692
           5     2.09246      2.0518   0.0522918
           6     2.28534     2.09072   0.0562266
           7      1.8294     2.05339   0.0593065
           8     2.03056     2.05054   0.0519618
           9     2.43178      2.0929   0.0610604
          10     2.18602     2.10221   0.0556599
          11     2.19062     2.11025   0.0511769
          12     2.01652     2.10244   0.0475045
          13     2.17322     2.10788   0.0441612
          14     2.18938      2.1137   0.0413888
          15     2.07248     2.11095   0.0387206
          16     2.16836     2.11454   0.0364664
          17     2.35218     2.12852   0.0369035
          18     2.29308     2.13766   0.0359678
          19     2.04536     2.13281   0.0344013
          20     2.30742     2.14154    0.033771
