#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.002548    0.002548           0
           2   -0.001494    0.000527  0.00142906
           3    0.014102    0.005052   0.0038155
           4   -0.008686   0.0016175  0.00412744
           5   -0.003356   0.0006228  0.00341971
           6    0.015238  0.00305867  0.00361465
           7   -0.003208  0.00216343  0.00320721
           8    0.004564   0.0024635  0.00282032
           9    0.007054  0.00297356  0.00255265
          10    -0.00796   0.0018802  0.00252069
          11    0.015254    0.003096  0.00256806
          12    0.016934  0.00424917   0.0026001
          13    0.006326  0.00440892    0.002405
          14     0.00646  0.00455543  0.00223767
          15   -0.012924  0.00339013  0.00237259
          16    0.020296  0.00444675   0.0024483
          17   -0.003336  0.00398894   0.0023467
          18    0.013766  0.00453211  0.00227832
          19     0.02102  0.00539989  0.00231779
          20      -2e-05   0.0051289  0.00221769
