#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.31904     0.31904           0
           2    0.318785    0.318912 9.03527e-05
           3    0.328839    0.322221  0.00270236
           4    0.324332    0.322749  0.00207764
           5    0.315687    0.321337   0.0020877
           6    0.318907    0.320932  0.00177858
           7    0.314717    0.320044  0.00173195
           8    0.317166    0.319684  0.00155238
           9    0.322941    0.320046  0.00142144
          10    0.322304    0.320272  0.00129711
          11    0.317318    0.320003  0.00120667
          12    0.320335    0.320031  0.00110643
          13    0.322232      0.3202  0.00103419
          14    0.317981    0.320042 0.000972393
          15    0.313866     0.31963 0.000990895
          16    0.329293    0.320234  0.00109768
          17    0.319208    0.320173  0.00103477
          18     0.32226    0.320289 0.000983751
          19    0.310681    0.319784  0.00105398
          20    0.322669    0.319928   0.0010111
