#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00662    -0.00662           0
           2     0.00453   -0.001045  0.00394212
           3     0.01369  0.00386667  0.00479477
           4    0.008198   0.0049495  0.00371634
           5   -0.004144   0.0031308  0.00338899
           6   -0.010314     0.00089  0.00348715
           7    0.004792  0.00144743  0.00303321
           8    0.008156    0.002286  0.00276755
           9    0.011192  0.00327556  0.00263101
          10   -0.004834   0.0024646  0.00248976
          11    0.006862  0.00286436  0.00229529
          12   -0.004506  0.00225017  0.00218464
          13      0.0026  0.00227708  0.00201676
          14    -0.00099  0.00204371  0.00188616
          15   -0.000936  0.00184507  0.00177084
          16    -0.01235 0.000957875  0.00186924
          17   -0.016836-8.88235e-05  0.00203131
          18    0.013288 0.000654333   0.0020499
          19   -0.001368 0.000547895  0.00194477
          20     -0.0078   0.0001305  0.00189179
