#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.487228    0.487228           0
           2    0.431218    0.459223   0.0198025
           3    0.446936    0.455127   0.0136186
           4    0.412478    0.444465   0.0137691
           5    0.423612    0.440294   0.0116298
           6    0.482648    0.447353   0.0116383
           7    0.428672    0.444685   0.0102771
           8    0.462384    0.446897  0.00922752
           9    0.424362    0.444393  0.00853519
          10    0.415824    0.441536  0.00814579
          11    0.444312    0.441789  0.00740917
          12    0.438166    0.441487  0.00679789
          13    0.459414    0.442866  0.00641332
          14    0.462774    0.444288  0.00611085
          15    0.488464    0.447233  0.00637375
          16    0.374784    0.442705  0.00741128
          17    0.468536    0.444224  0.00712939
          18    0.483246    0.446392  0.00705522
          19    0.435384    0.445813  0.00670764
          20    0.438038    0.445424  0.00638351
