#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.513141    0.513141           0
           2    0.499559     0.50635  0.00480206
           3     0.53353     0.51541  0.00806054
           4    0.509361    0.513898  0.00618564
           5    0.525597    0.516238  0.00537285
           6    0.543138    0.520721  0.00606614
           7    0.535552     0.52284  0.00555727
           8    0.523867    0.522968  0.00486409
           9    0.526223     0.52333  0.00433706
          10    0.539473    0.524944  0.00419306
          11    0.529865    0.525392  0.00383565
          12    0.532755    0.526005  0.00356477
          13    0.522989    0.525773   0.0032981
          14    0.538801    0.526704   0.0031911
          15    0.491643    0.524366  0.00373763
          16    0.511682    0.523574  0.00358712
          17    0.529905    0.523946  0.00339539
          18     0.56855    0.526424  0.00401033
          19    0.525082    0.526353  0.00379988
          20     0.49723    0.524897  0.00387888
