#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1           0           0           0
           2       -0.08       -0.04   0.0282843
           3        0.16   0.0266667   0.0576066
           4        0.08        0.04   0.0447214
           5        0.04        0.04   0.0357771
           6       -0.28  -0.0133333   0.0570899
           7        -0.2       -0.04   0.0548095
           8       -0.44       -0.09   0.0669888
           9       -0.48   -0.133333   0.0722137
          10       -0.32      -0.152   0.0673617
          11       -0.28   -0.163636   0.0622349
          12       -0.16   -0.163333   0.0570494
          13       -0.12       -0.16   0.0527582
          14       -0.32   -0.171429   0.0502124
          15        -0.2   -0.173333    0.046901
          16       -0.16     -0.1725   0.0439771
          17        0.24   -0.148235   0.0476161
          18        0.28   -0.124444   0.0505661
          19        0.12   -0.111579   0.0495143
          20        0.32       -0.09   0.0515267
          21        0.24  -0.0742857   0.0514135
          22        0.32  -0.0563636   0.0521066
          23        0.48  -0.0330435   0.0548117
          24        0.44  -0.0133333   0.0559596
          25        0.44      0.0048    0.056583
          26        0.36   0.0184615   0.0560317
          27        0.16   0.0237037   0.0542011
          28        0.16   0.0285714   0.0524835
          29         0.4   0.0413793   0.0522131
          30        0.32   0.0506667    0.051292
          31        0.28   0.0580645   0.0501681
          32         0.2      0.0625   0.0487961
          33           0   0.0606061   0.0473541
          34       -0.16   0.0541176   0.0464037
          35       -0.08   0.0502857   0.0452359
          36        0.16   0.0533333   0.0440819
          37         0.4   0.0627027   0.0438749
          38        0.36   0.0705263   0.0434122
          39        0.12   0.0717949   0.0423176
          40        0.44       0.081    0.042249
          41        0.32   0.0868293   0.0416187
          42        0.04   0.0857143   0.0406427
          43        0.12   0.0865116   0.0397054
          44       -0.04   0.0836364   0.0389069
          45        0.08   0.0835556   0.0380424
          46        0.08   0.0834783   0.0372155
          47        0.04   0.0825532   0.0364352
          48        0.16   0.0841667   0.0357118
          49        0.24   0.0873469   0.0351243
          50        0.44      0.0944   0.0351228
          51        0.44    0.101176   0.0350818
          52        0.32    0.105385   0.0346586
          53        0.04    0.104151   0.0340266
          54         0.2    0.105926   0.0334427
          55        0.16    0.106909   0.0328491
          56        0.04    0.105714   0.0322843
          57       -0.08    0.102456   0.0318819
          58       -0.12   0.0986207    0.031562
          59           0   0.0969492   0.0310713
          60       -0.08       0.094   0.0306931
          61       -0.12   0.0904918   0.0303898
          62        0.08   0.0903226   0.0299001
          63       -0.04    0.088254   0.0294969
          64       -0.04     0.08625   0.0291041
          65       -0.08   0.0836923   0.0287685
          66        0.04   0.0830303   0.0283402
          67        0.36   0.0871642   0.0282171
          68        0.36   0.0911765   0.0280859
          69        0.44   0.0962319   0.0281302
          70         0.4    0.100571   0.0280611
          71        0.24    0.102535   0.0277345
          72        0.16    0.103333   0.0273608
          73         0.2    0.104658    0.027018
          74        0.12    0.104865   0.0266537
          75        0.12    0.105067    0.026299
          76        0.12    0.105263   0.0259537
          77       -0.12    0.102338    0.025781
          78       -0.12   0.0994872   0.0256076
          79       -0.08   0.0972152    0.025384
          80        0.12      0.0975   0.0250683
          81        0.08    0.097284   0.0247598
          82        0.12    0.097561   0.0244594
          83        0.08   0.0973494   0.0241656
          84        0.08   0.0971429   0.0238788
          85        0.12   0.0974118   0.0235994
          86        0.16   0.0981395   0.0233362
          87        0.36    0.101149   0.0232613
          88        0.56    0.106364   0.0235741
          89        0.44    0.110112   0.0236054
          90        0.56    0.115111   0.0238665
          91        0.44    0.118681   0.0238698
          92        0.32     0.12087   0.0237104
          93        0.16     0.12129   0.0234592
          94        0.32    0.123404   0.0233047
          95         0.4    0.126316   0.0232405
          96        0.44    0.129583    0.023227
          97        0.24    0.130722   0.0230154
          98        0.24    0.131837   0.0228076
          99        0.16    0.132121    0.022579
         100        0.28      0.1336   0.0224016
         101        0.08    0.133069   0.0221861
         102        0.16    0.133333   0.0219701
         103         0.2    0.133981   0.0217663
         104        0.28    0.135385   0.0216023
         105         0.4    0.137905   0.0215431
         106        0.28    0.139245   0.0213815
         107        0.24    0.140187   0.0212024
         108        0.24    0.141111   0.0210262
