#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.364834    0.364834           0
           2     0.37132    0.368077  0.00229314
           3    0.369895    0.368683  0.00160683
           4     0.37998    0.371507  0.00272655
           5    0.369875    0.371181  0.00220069
           6    0.381019    0.372821  0.00236718
           7    0.370958    0.372555   0.0020439
           8    0.375539    0.372928  0.00182213
           9    0.365864    0.372143   0.0017807
          10    0.378294    0.372758  0.00170557
          11    0.369721    0.372482   0.0015727
          12    0.369102      0.3722  0.00146664
          13    0.374322    0.372363  0.00136287
          14    0.378699    0.372816  0.00133855
          15     0.37322    0.372843  0.00124958
          16    0.378233     0.37318  0.00121605
          17    0.379283    0.373539  0.00119634
          18    0.380302    0.373915  0.00118742
          19     0.37696    0.374075  0.00113569
          20    0.373764    0.374059  0.00107901
