#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.520828   -0.520828           0
           2   -0.522816   -0.521822 0.000703062
           3   -0.521905    -0.52185 0.000469246
           4   -0.522022   -0.521893 0.000353901
           5   -0.520542   -0.521623 0.000372193
           6   -0.521784   -0.521649 0.000311136
           7   -0.523107   -0.521858 0.000329041
           8   -0.523002   -0.522001 0.000317481
           9   -0.520342   -0.521816 0.000331404
          10   -0.521194   -0.521754 0.000304058
          11   -0.524078   -0.521965 0.000342026
          12   -0.521937   -0.521963 0.000313532
          13   -0.521904   -0.521958 0.000289447
          14   -0.523051   -0.522037 0.000279097
          15   -0.520025   -0.521902 0.000290943
          16   -0.523404   -0.521996 0.000287498
          17   -0.522834   -0.522046 0.000274777
          18   -0.521808   -0.522032 0.000259829
          19   -0.521089   -0.521983 0.000250857
          20   -0.523409   -0.522054 0.000248241
