#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.482712   -0.482712           0
           2   -0.482122   -0.482417 0.000208738
           3   -0.483598    -0.48281 0.000350208
           4   -0.482946   -0.482844 0.000264282
           5    -0.48162   -0.482599 0.000304398
           6   -0.483018   -0.482669 0.000261525
           7   -0.482886     -0.4827 0.000225999
           8   -0.482733   -0.482704 0.000197786
           9   -0.482578    -0.48269 0.000176303
          10    -0.48383   -0.482804 0.000191992
          11   -0.483062   -0.482828 0.000175967
          12   -0.482408   -0.482793 0.000164741
          13    -0.48201   -0.482732 0.000162688
          14   -0.483129   -0.482761  0.00015351
          15   -0.482314   -0.482731 0.000146143
          16   -0.481958   -0.482683 0.000144766
          17   -0.483923   -0.482756 0.000153544
          18   -0.482578   -0.482746 0.000145329
          19   -0.482644    -0.48274 0.000137779
          20   -0.483354   -0.482771 0.000134266
