#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.329934    0.329934           0
           2    0.331234    0.330584  0.00045971
           3    0.331151    0.330773 0.000343098
           4    0.330801     0.33078 0.000257393
           5    0.328052    0.330234 0.000529685
           6    0.334832       0.331 0.000827195
           7    0.327428     0.33049  0.00085202
           8    0.327985    0.330177 0.000800993
           9    0.326324    0.329749  0.00081842
          10    0.327557     0.32953 0.000765372
          11    0.328875     0.32947 0.000698106
          12     0.33129    0.329622 0.000656201
          13    0.329247    0.329593 0.000606357
          14    0.329534    0.329589 0.000563061
          15    0.330054     0.32962 0.000526378
          16    0.331158    0.329716 0.000502186
          17    0.329008    0.329674  0.00047437
          18    0.332586    0.329836 0.000474803
          19    0.328591    0.329771 0.000454312
          20    0.329397    0.329752 0.000431981
