#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.6056     -0.6056           0
           2     -0.5224      -0.564   0.0294156
           3     -0.7632     -0.6304   0.0576531
           4       -0.76     -0.6628   0.0515461
           5     -0.6832    -0.66688    0.041398
           6     -0.5976   -0.655333   0.0360727
           7     -0.5176   -0.635657   0.0358868
           8     -0.5104       -0.62   0.0346485
           9     -0.6672   -0.625244   0.0311931
          10      -0.512    -0.61392   0.0300592
          11     -0.8336   -0.633891   0.0333064
          12      -0.756   -0.644067   0.0320477
          13     -0.7552   -0.652615   0.0307015
          14     -0.5952   -0.648514   0.0287811
          15     -0.7512    -0.65536   0.0276646
          16      -0.752     -0.6614   0.0265867
          17     -0.7608   -0.667247   0.0256577
          18     -0.7656   -0.672711   0.0248072
          19     -0.6048   -0.669137   0.0237577
          20      -0.684    -0.66988   0.0225814
          21     -0.6032   -0.666705   0.0217282
          22      -0.604   -0.663855   0.0209267
          23     -0.6832   -0.664696   0.0200337
          24     -0.7608     -0.6687   0.0195951
          25     -0.6016   -0.666016   0.0189942
          26     -0.5256   -0.660615   0.0190159
          27     -0.5272   -0.655674   0.0189428
          28     -0.6096   -0.654029   0.0183376
          29      -0.608   -0.652441   0.0177738
          30     -0.7688    -0.65632   0.0175995
          31     -0.6888   -0.657368   0.0170629
          32     -0.8488    -0.66335   0.0175471
          33      -0.848   -0.668945   0.0178852
          34     -0.8456   -0.674141   0.0180982
          35      -0.928   -0.681394   0.0189789
          36     -0.7696   -0.683844   0.0186092
          37     -0.6088   -0.681816   0.0182164
          38     -0.7664   -0.684042   0.0178725
          39     -0.6856   -0.684082   0.0174143
          40     -0.6104    -0.68224   0.0170761
          41     -0.6104   -0.680488   0.0167493
          42     -0.6072   -0.678743   0.0164411
          43     -0.6088   -0.677116    0.016139
          44     -0.6056   -0.675491   0.0158539
          45     -0.6104   -0.674044   0.0155674
          46     -0.6912   -0.674417   0.0152334
          47     -0.6896    -0.67474   0.0149128
          48     -0.7672   -0.676667   0.0147259
          49      -0.772   -0.678612   0.0145534
          50     -0.8472   -0.681984   0.0146477
          51     -0.6104    -0.68058   0.0144276
          52     -0.7704   -0.682308   0.0142531
          53     -0.7736    -0.68403   0.0140879
          54     -0.8544   -0.687185   0.0141759
          55     -0.7712   -0.688713   0.0140002
          56      -0.684   -0.688629   0.0137505
          57     -0.6808   -0.688491   0.0135099
          58     -0.5992   -0.686952   0.0133644
          59     -0.6824   -0.686875   0.0131381
          60     -0.7664     -0.6882   0.0129858
          61     -0.6048   -0.686833   0.0128447
          62      -0.688   -0.686852   0.0126376
          63     -0.6056   -0.685562   0.0125026
          64     -0.6864   -0.685575   0.0123073
          65        -0.6   -0.684258   0.0121881
          66     -0.4424   -0.680594   0.0125423
          67     -0.4416   -0.677027   0.0128523
          68     -0.5248   -0.674788   0.0128568
          69     -0.6056   -0.673786   0.0127095
          70     -0.6872   -0.673977   0.0125294
          71     -0.7632   -0.675234   0.0124158
          72     -0.7696   -0.676544   0.0123123
          73     -0.7664   -0.677775    0.012205
          74     -0.6856   -0.677881   0.0120405
          75      -0.524   -0.675829   0.0120536
          76     -0.8464   -0.678074   0.0121021
          77     -0.6872   -0.678192   0.0119455
