#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.28        0.28           0
           2        0.12         0.2   0.0565685
           3        0.16    0.186667   0.0392523
           4           0        0.14        0.05
           5        0.16       0.144   0.0401597
           6       -0.12         0.1   0.0522813
           7       -0.12   0.0685714   0.0534304
           8       -0.48           0   0.0793725
           9       -0.64  -0.0711111   0.0973278
          10        -0.4      -0.104    0.092986
          11       -0.32   -0.123636   0.0865813
          12        -0.2       -0.13   0.0795997
          13       -0.24   -0.138462    0.073925
          14       -0.24   -0.145714   0.0689995
          15       -0.44   -0.165333   0.0671308
          16        -0.4       -0.18   0.0645174
          17        0.04   -0.167059   0.0620066
          18        0.28   -0.142222   0.0633409
          19        0.24   -0.122105   0.0631209
          20         0.2      -0.106   0.0619855
          21        0.16  -0.0933333   0.0603141
          22         0.2       -0.08   0.0590279
          23        0.16  -0.0695652   0.0573764
          24        0.04      -0.065    0.055167
          25        0.08     -0.0592   0.0532644
          26        0.28  -0.0461538   0.0527893
          27        0.36  -0.0311111    0.052934
          28        0.48  -0.0128571   0.0540994
          29         0.4  0.00137931   0.0540747
          30        0.44       0.016   0.0542127
          31        0.44   0.0296774   0.0541618
          32        0.44      0.0425   0.0539658
          33         0.4   0.0533333   0.0534067
          34        0.28        0.06   0.0522504
          35         0.4   0.0697143   0.0516527
          36        0.48   0.0811111   0.0514598
          37        0.44   0.0908108    0.050975
          38        0.32   0.0968421   0.0499891
          39        0.28    0.101538   0.0489274
          40        0.52       0.112   0.0488098
          41        0.52    0.121951   0.0486232
          42        0.36    0.127619   0.0477947
          43        0.44    0.134884   0.0472321
          44        0.28    0.138182   0.0462736
          45        0.52    0.146667   0.0460166
          46        0.56    0.155652   0.0458852
          47        0.48    0.162553   0.0454249
          48        0.36    0.166667   0.0446644
          49         0.6     0.17551   0.0446198
          50        0.36      0.1792   0.0438797
          51        0.52    0.185882   0.0435252
          52        0.52    0.192308   0.0431598
          53        0.68    0.201509   0.0433153
          54        0.72    0.211111   0.0435643
          55        0.56    0.217455   0.0432316
          56         0.2    0.217143   0.0424608
          57        0.04    0.214035   0.0418294
          58       -0.04    0.209655   0.0413369
          59        0.12    0.208136   0.0406642
          60        0.32        0.21   0.0400292
          61        0.24    0.210492    0.039376
          62         0.4    0.213548   0.0388593
          63        0.28    0.214603   0.0382568
          64        0.32     0.21625   0.0376945
          65           0    0.212923   0.0372611
          66        0.12    0.211515   0.0367231
          67        0.08    0.209552   0.0362274
          68        0.24        0.21   0.0356975
          69        0.28    0.211014   0.0351945
          70        0.36    0.213143    0.034756
          71        0.16    0.212394   0.0342746
          72        0.48    0.216111   0.0339995
          73        0.32    0.217534   0.0335635
          74        0.28    0.218378   0.0331205
          75         0.2    0.218133   0.0326798
          76        0.32    0.219474   0.0322773
          77        0.36    0.221299   0.0319097
          78         0.6    0.226154   0.0318678
          79        0.64    0.231392   0.0318921
          80        0.56      0.2355   0.0317568
          81        0.32    0.236543   0.0313819
          82        0.28    0.237073   0.0310037
          83        0.32    0.238072   0.0306462
          84        0.08     0.23619   0.0303391
          85        0.24    0.236235   0.0299822
          86        0.52    0.239535   0.0298146
          87        0.48    0.242299   0.0295997
          88         0.6    0.246364   0.0295412
          89         0.6    0.250337   0.0294753
          90         0.2    0.249778   0.0291531
          91         0.2    0.249231   0.0288378
          92        0.08    0.247391    0.028583
          93        0.04    0.245161   0.0283625
          94        0.04    0.242979   0.0281446
          95        0.48    0.245474   0.0279587
          96        0.64    0.249583   0.0279679
          97        0.88    0.256082   0.0284247
          98         0.8    0.261633   0.0286714
          99        0.76    0.266667   0.0288203
         100        0.92      0.2732   0.0292632
         101        0.76     0.27802   0.0293678
         102        0.56    0.280784   0.0292097
         103        0.56    0.283495   0.0290516
         104        0.36    0.284231   0.0287816
         105        0.56    0.286857    0.028627
         106        0.12    0.285283   0.0284002
         107       -0.08    0.281869   0.0283392
         108        0.16    0.280741   0.0280993
         109       -0.08    0.277431   0.0280357
         110       -0.04    0.274545    0.027929
         111         0.2    0.273874   0.0276854
         112        0.16    0.272857   0.0274569
         113         0.2    0.272212   0.0272215
         114        0.12    0.270877   0.0270154
         115        0.08    0.269217   0.0268314
         116       -0.12    0.265862   0.0268091
         117       -0.36    0.260513   0.0271084
         118       -0.24    0.256271   0.0272085
         119       -0.28    0.251765   0.0273505
         120       -0.16    0.248333    0.027337
         121        -0.2    0.244628    0.027361
         122        -0.2    0.240984   0.0273784
         123       -0.08    0.238374   0.0272799
         124       -0.12    0.235484   0.0272125
         125           0      0.2336     0.02706
         126       -0.12    0.230794   0.0269903
         127           0    0.228976   0.0268389
         128        0.04      0.2275   0.0266698
         129        0.08    0.226357   0.0264876
         130        -0.2    0.223077   0.0264861
         131       -0.12    0.220458   0.0264131
         132       -0.04    0.218485   0.0262866
