#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.06316     2.06316           0
           2           0     1.03158    0.729436
           3     1.05263      1.0386    0.486325
           4    0.378947    0.873684    0.391708
           5     1.05263    0.909474    0.314997
           6    0.673684    0.870175    0.264937
           7    0.168421    0.769925    0.245324
           8           0    0.673684    0.232772
           9    0.168421    0.617544    0.213571
          10    0.168421    0.572632     0.19688
          11     2.69474     0.76555    0.256649
          12     2.69474    0.926316     0.28114
          13     1.05263    0.936032    0.259682
          14     3.41053     1.11278    0.295219
          15   0.0421053      1.0414    0.284035
          16     1.51579     1.07105    0.267826
          17     2.06316     1.12941    0.258352
          18           0     1.06667    0.251503
          19    0.378947     1.03047    0.240856
          20    0.168421    0.987368    0.232638
          21    0.378947    0.958396    0.223357
          22     2.06316     1.00861    0.218777
          23     3.41053     1.11304    0.232859
          24     1.05263     1.11053     0.22317
          25     1.05263     1.10821    0.214255
          26   0.0421053     1.06721    0.209902
          27    0.378947     1.04172     0.20367
          28     1.05263     1.04211    0.196396
          29    0.378947     1.01924     0.19095
          30           0    0.985263    0.187584
          31     1.05263    0.987436    0.181545
          32   0.0421053    0.957895    0.178259
          33    0.378947    0.940351    0.173719
          34    0.378947    0.923839    0.169392
          35   0.0421053    0.898647    0.166415
          36    0.378947    0.884211    0.162417
          37     3.41053    0.952489    0.171781
          38     6.06316     1.08698    0.213513
          39     5.09474     1.18974    0.231451
          40     8.25263     1.36632    0.285172
          41     1.05263     1.35866    0.278319
          42    0.673684     1.34236     0.27217
          43    0.168421     1.31506    0.267206
          44    0.168421       1.289    0.262401
          45   0.0421053     1.26129    0.258028
          46     1.05263     1.25675    0.252459
          47    0.673684     1.24434    0.247392
          48    0.673684     1.23246    0.242524
          49    0.673684     1.22105    0.237842
          50     8.25263     1.36168    0.271497
          51    0.378947     1.34241    0.266856
          52   0.0421053     1.31741    0.262893
          53   0.0421053     1.29335    0.259032
          54     2.06316      1.3076    0.254627
          55     2.69474     1.33282    0.251243
          56    0.168421     1.31203    0.247616
          57     2.69474     1.33629    0.244457
          58     2.69474     1.35971    0.241362
          59    0.168421     1.33952    0.238114
          60    0.168421        1.32    0.234944
          61    0.168421     1.30112    0.231849
          62    0.168421     1.28285    0.228829
          63    0.378947      1.2685    0.225646
          64           0     1.24868    0.222989
          65   0.0421053     1.23012     0.22033
          66    0.378947     1.21722    0.217368
          67     2.69474     1.23928     0.21524
          68    0.378947     1.22663    0.212446
          69     2.69474      1.2479     0.21043
          70    0.168421     1.23248    0.207988
          71   0.0421053     1.21572    0.205733
          72    0.168421     1.20117    0.203389
          73     4.21053     1.24239    0.204738
          74     6.06316     1.30754    0.212083
          75     10.7789     1.43382    0.243973
          76     4.21053     1.47036    0.243484
          77     1.51579     1.47095    0.240322
          78   0.0421053     1.45263    0.237938
          79    0.168421     1.43638    0.235481
          80    0.378947     1.42316    0.232908
          81     4.21053     1.45757    0.232561
          82    0.673684     1.44801    0.229921
          83    0.168421     1.43259    0.227667
          84     1.05263     1.42807    0.225002
          85   0.0421053     1.41176    0.222945
          86    0.168421     1.39731    0.220821
          87   0.0421053     1.38173    0.218831
          88     1.05263     1.37799    0.216377
          89     1.51579     1.37954    0.213951
          90     3.41053     1.40211    0.212761
          91     2.69474     1.41631    0.210896
          92    0.378947     1.40503    0.208905
          93           0     1.38993    0.207204
          94     2.69474     1.40381    0.205464
          95   0.0421053     1.38947    0.203801
          96     3.41053     1.41053    0.202763
          97     5.09474     1.44851    0.204199
          98     2.06316     1.45478    0.202211
          99    0.673684     1.44689    0.200323
         100     5.09474     1.48337    0.201613
         101     4.21053     1.51037    0.201417
         102     1.51579     1.51042    0.199442
         103     3.41053     1.52887    0.198357
         104   0.0421053     1.51457    0.196965
         105    0.378947     1.50376    0.195386
         106    0.378947     1.49315     0.19383
         107     1.05263     1.48903    0.192062
         108     1.51579     1.48928    0.190284
         109           0     1.47562    0.189028
         110   0.0421053     1.46258    0.187759
         111           0     1.44941    0.186529
         112   0.0421053     1.43684    0.185286
         113   0.0421053      1.4245    0.184057
         114     1.05263     1.42124    0.182472
         115   0.0421053     1.40924    0.181278
         116     1.05263     1.40617    0.179742
         117    0.168421     1.39559    0.178517
         118     3.41053     1.41267    0.177819
         119     2.69474     1.42344     0.17665
         120     1.51579     1.42421     0.17518
         121     1.51579     1.42497    0.173734
         122     4.21053      1.4478    0.173804
         123    0.673684     1.44151    0.172504
         124   0.0421053     1.43022    0.171482
         125     1.51579     1.43091    0.170112
         126    0.378947     1.42256    0.168966
         127   0.0421053     1.41169    0.167985
         128     1.05263     1.40888    0.166696
         129     2.06316     1.41395    0.165481
         130    0.378947     1.40599      0.1644
         131     1.05263     1.40329    0.163167
         132     2.69474     1.41308    0.162224
         133     1.05263     1.41037    0.161027
         134     3.41053     1.42529    0.160515
         135     2.69474      1.4347    0.159601
         136    0.673684      1.4291    0.158526
         137     6.06316     1.46293    0.160937
         138     2.06316     1.46728     0.15983
         139           0     1.45672    0.159028
         140    0.168421     1.44752    0.158158
         141    0.168421     1.43845    0.157296
         142   0.0421053     1.42861    0.156496
         143    0.673684     1.42333     0.15549
         144    0.673684     1.41813    0.154498
         145    0.168421     1.40951    0.153672
         146     1.05263     1.40707    0.152639
         147   0.0421053     1.39778    0.151883
         148     1.51579     1.39858    0.150859
         149    0.378947     1.39173    0.150002
         150    0.378947     1.38498    0.149153
         151           0     1.37581    0.148447
         152    0.168421     1.36787    0.147683
         153     1.05263     1.36581    0.146732
         154    0.378947      1.3594    0.145919
         155   0.0421053      1.3509    0.145225
         156    0.673684     1.34656    0.144359
         157     3.41053      1.3597    0.144037
         158    0.378947      1.3535    0.143259
         159   0.0421053     1.34525    0.142595
         160   0.0421053     1.33711    0.141936
         161    0.378947     1.33115     0.14118
         162           0     1.32294    0.140547
         163     1.51579     1.32412     0.13969
         164     5.09474     1.34711    0.140717
         165     10.7789     1.40427    0.151029
         166     9.47368     1.45289    0.157749
         167     2.69474     1.46032    0.156979
         168     5.09474     1.48195    0.157528
         169    0.378947     1.47543    0.156731
         170    0.168421     1.46774    0.155998
         171   0.0421053      1.4594    0.155308
         172     2.69474     1.46659    0.154571
         173    0.673684       1.462    0.153746
         174     9.47368     1.50805    0.159608
         175     6.06316     1.53408    0.160804
         176     3.41053     1.54474    0.160244
         177     1.05263     1.54196    0.159363
         178     2.06316     1.54488    0.158494
         179     1.05263     1.54213    0.157633
         180     1.51579     1.54199    0.156757
         181   0.0421053      1.5337     0.15611
         182   0.0421053     1.52551    0.155467
         183     2.69474      1.5319    0.154749
         184     3.41053     1.54211    0.154244
         185    0.673684     1.53741    0.153482
         186    0.673684     1.53277    0.152727
         187           0     1.52457     0.15213
         188     1.05263     1.52206    0.151341
         189    0.168421      1.5149     0.15071
         190     4.21053     1.52909    0.150583
         191     3.41053     1.53894    0.150117
         192    0.168421      1.5318    0.149504
         193     1.51579     1.53172     0.14873
         194     3.41053      1.5414    0.148278
         195    0.673684     1.53695    0.147584
         196     4.21053     1.55059     0.14746
         197     1.51579     1.55041    0.146712
         198     2.06316       1.553    0.145994
         199    0.378947      1.5471    0.145379
         200    0.378947     1.54126     0.14477
         201    0.168421     1.53443    0.144211
         202    0.378947     1.52871     0.14361
         203    0.378947     1.52305    0.143014
         204    0.378947     1.51744    0.142423
         205   0.0421053     1.51024     0.14191
         206    0.673684     1.50618    0.141279
         207     1.05263     1.50399    0.140614
         208     6.06316     1.52591    0.141636
         209     3.41053     1.53493    0.141245
         210     7.11579      1.5615    0.143051
         211     2.06316     1.56388    0.142392
         212   0.0421053      1.5567    0.141902
         213     1.05263     1.55434    0.141255
         214   0.0421053     1.54727    0.140772
         215    0.673684     1.54321    0.140176
         216    0.168421     1.53684    0.139671
         217     1.05263     1.53461    0.139045
         218           0     1.52757    0.138585
         219   0.0421053     1.52079    0.138119
         220           0     1.51388    0.137664
         221   0.0421053     1.50722    0.137202
         222    0.168421     1.50119    0.136716
         223           0     1.49445    0.136269
         224    0.378947     1.48947    0.135751
         225     4.21053     1.50157    0.135686
         226     5.09474     1.51747    0.136014
         227     6.06316     1.53749    0.136881
         228     3.41053     1.54571    0.136526
         229    0.673684      1.5419    0.135983
         230    0.673684     1.53812    0.135445
         231    0.168421     1.53219    0.134988
         232     1.05263     1.53013    0.134422
         233   0.0421053     1.52374    0.133997
         234   0.0421053     1.51741    0.133573
         235    0.168421     1.51167    0.133128
         236   0.0421053     1.50544     0.13271
         237           0     1.49909    0.132302
         238    0.168421      1.4935    0.131864
         239    0.378947     1.48884    0.131395
         240    0.673684     1.48544    0.130891
         241     1.05263     1.48364     0.13036
         242    0.378947     1.47908    0.129902
         243    0.673684     1.47576    0.129409
         244   0.0421053     1.46989    0.129012
         245     1.51579     1.47008    0.128486
         246     2.06316     1.47249    0.127986
         247     2.69474     1.47743    0.127564
         248     2.06316      1.4798    0.127071
         249     3.41053     1.48755    0.126797
         250     2.69474     1.49238    0.126382
         251   0.0421053      1.4866     0.12601
         252   0.0421053     1.48087    0.125641
         253   0.0421053     1.47518    0.125273
         254     1.51579     1.47534    0.124779
         255     1.05263     1.47368    0.124301
         256     1.51579     1.47385    0.123816
         257    0.378947     1.46959    0.123407
         258    0.378947     1.46536    0.123001
         259   0.0421053     1.45987    0.122649
         260     1.05263      1.4583    0.122187
         261    0.168421     1.45336    0.121819
