#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.719491   -0.719491           0
           2   -0.722168    -0.72083 0.000946392
           3   -0.721076   -0.720912 0.000634466
           4   -0.719593   -0.720582 0.000554948
           5   -0.718701   -0.720206 0.000557054
           6   -0.720825   -0.720309 0.000473661
           7   -0.720665    -0.72036 0.000408724
           8   -0.722273   -0.720599 0.000421825
           9   -0.722214   -0.720778 0.000411374
          10   -0.720282   -0.720729 0.000373214
          11   -0.721613   -0.720809 0.000347835
          12   -0.719978    -0.72074 0.000325679
          13   -0.721084   -0.720766 0.000301701
          14   -0.721523    -0.72082 0.000284948
          15   -0.719274   -0.720717 0.000283998
          16    -0.72186   -0.720789 0.000275076
          17   -0.722627   -0.720897 0.000279336
          18   -0.723962   -0.721067 0.000311435
          19   -0.720401   -0.721032 0.000297013
          20   -0.719976   -0.720979 0.000286814
