#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.418217    0.418217           0
           2    0.396103     0.40716  0.00781865
           3    0.409215    0.407845  0.00524237
           4    0.406338    0.407468  0.00394529
           5    0.397109    0.405396  0.00366006
           6    0.387417      0.4024  0.00409704
           7    0.403587    0.402569  0.00351526
           8    0.411809    0.403724  0.00326008
           9    0.411784     0.40462  0.00301835
          10    0.401913    0.404349  0.00272862
          11    0.400804    0.404027  0.00249953
          12    0.403805    0.404008   0.0022913
          13    0.416179    0.404945  0.00229837
          14    0.410282    0.405326  0.00216559
          15    0.394016    0.404572  0.00214846
          16     0.39759    0.404135  0.00205802
          17    0.409212    0.404434   0.0019585
          18    0.405744    0.404507  0.00185105
          19    0.397003    0.404112  0.00179526
          20    0.398264     0.40382  0.00172914
