#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.148492    0.148492           0
           2    0.164932    0.156712  0.00581242
           3    0.123416    0.145613  0.00985573
           4    0.143672    0.145128  0.00740374
           5    0.128962    0.141895  0.00659126
           6     0.17058    0.146676  0.00701549
           7    0.144212    0.146324   0.0060221
           8    0.127804    0.144009  0.00569694
           9    0.148224    0.144477  0.00508316
          10    0.147314    0.144761  0.00458276
          11    0.165862    0.146679  0.00454995
          12    0.120558    0.144502   0.0046625
          13    0.163616    0.145973  0.00452974
          14     0.15787    0.146822  0.00428516
          15    0.141636    0.146477  0.00401341
          16    0.153308    0.146904  0.00378521
          17    0.151992    0.147203  0.00357437
          18     0.14399    0.147024  0.00338024
          19    0.142514    0.146787  0.00321066
          20    0.139824    0.146439  0.00306895
