#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.43367     0.43367           0
           2    0.442519    0.438094  0.00312848
           3    0.434851    0.437013  0.00226475
           4    0.443996    0.438759  0.00227387
           5     0.41778    0.434563  0.00417048
           6    0.448334    0.436858  0.00405811
           7    0.440231     0.43734  0.00350687
           8     0.42898    0.436295  0.00322044
           9    0.442438    0.436978  0.00293405
          10    0.440967    0.437377  0.00266763
          11    0.441682    0.437768  0.00245366
          12    0.437909     0.43778  0.00224921
          13    0.447334    0.438515  0.00219298
          14      0.4314    0.438006  0.00209439
          15    0.455706    0.439186  0.00226286
          16    0.427066    0.438429  0.00224464
          17    0.441678     0.43862  0.00212072
          18    0.458687    0.439735  0.00227715
          19    0.447253    0.440131  0.00219141
          20    0.451689    0.440708   0.0021567
