#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.451201    0.451201           0
           2    0.423543    0.437372  0.00977885
           3    0.444541    0.439762  0.00680495
           4    0.453757    0.443261  0.00593547
           5    0.440896    0.442788  0.00476718
           6    0.469188    0.447188  0.00564942
           7    0.425661    0.444112  0.00561738
           8    0.420213    0.441125  0.00565406
           9    0.441335    0.441148  0.00502588
          10    0.450831    0.442117  0.00461562
          11    0.453777    0.443177  0.00431602
          12    0.444695    0.443303  0.00395821
          13    0.420995    0.441587  0.00400847
          14    0.447292    0.441995   0.0037428
          15    0.443436    0.442091  0.00349452
          16    0.435974    0.441708  0.00329696
          17    0.426989    0.440843   0.0032147
          18    0.443158    0.440971  0.00303868
          19    0.445527    0.441211   0.0028882
          20    0.439198     0.44111  0.00274554
