#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.554577   -0.554577           0
           2   -0.554023     -0.5543 0.000195727
           3   -0.554792   -0.554464 0.000186968
           4   -0.554567    -0.55449 0.000141995
           5   -0.554898   -0.554572  0.00013508
           6   -0.553455   -0.554385 0.000203759
           7    -0.55379     -0.5543 0.000191565
           8   -0.554895   -0.554375 0.000181472
           9   -0.554916   -0.554435 0.000170982
          10   -0.555169   -0.554508   0.0001689
          11   -0.555717   -0.554618 0.000185872
          12   -0.554164    -0.55458 0.000174194
          13   -0.554306   -0.554559 0.000162071
          14   -0.555263   -0.554609 0.000158103
          15    -0.55381   -0.554556 0.000156298
          16   -0.554981   -0.554583 0.000148765
          17   -0.554891   -0.554601 0.000141117
          18   -0.555094   -0.554628 0.000135915
          19   -0.554772   -0.554636 0.000128972
          20   -0.554793   -0.554644 0.000122762
