#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   0.0001144   0.0001144           0
           2  -0.0002084    -4.7e-05 0.000114127
           3     0.00521  0.00170533   0.0014328
           4  -0.0039432   0.0002932  0.00162799
           5   0.0035292   0.0009404  0.00142524
           6   -9.24e-05 0.000768267  0.00119805
           7  -0.0006868   0.0005604  0.00104478
           8  -0.0025744  0.00016855 0.000984927
           9   0.0036696 0.000557556 0.000949208
          10  -0.0005264  0.00044916 0.000860454
          11  -0.0007092 0.000343855 0.000788648
          12   -0.005838  -0.0001713 0.000875153
          13   0.0006512-0.000108031 0.000810118
          14   0.0002896-7.96286e-05  0.00075275
          15    0.005328  0.00028088 0.000784157
          16  -0.0026308    9.89e-05 0.000755968
          17   0.0003364 0.000112871 0.000711628
          18   -0.000474 8.02667e-05  0.00067284
          19   0.0016532 0.000163053   0.0006425
          20  -0.0043672  -6.346e-05 0.000649077
