#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.443023    0.443023           0
           2    0.427772    0.435398  0.00539186
           3    0.441416    0.437404   0.0039502
           4    0.434972    0.436796  0.00300908
           5    0.435738    0.436584  0.00241468
           6    0.426569    0.434915  0.00252409
           7    0.443995    0.436212  0.00247446
           8    0.424966    0.434806  0.00253321
           9    0.441493    0.435549  0.00235819
          10    0.432452     0.43524  0.00214262
          11    0.413116    0.433228  0.00273337
          12    0.429243    0.432896  0.00252568
          13    0.446501    0.433943  0.00253896
          14    0.429235    0.433607  0.00237976
          15    0.417588    0.432539  0.00244904
          16    0.432215    0.432518  0.00229606
          17    0.431777    0.432475  0.00216141
          18    0.436955    0.432724  0.00205562
          19    0.426517    0.432397  0.00197321
          20     0.44071    0.432813  0.00191784
