#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.761574   -0.761574           0
           2    -0.76261   -0.762092 0.000366126
           3   -0.763115   -0.762433 0.000370238
           4   -0.760623   -0.761981 0.000480315
           5   -0.761609   -0.761906 0.000389973
           6   -0.763682   -0.762202 0.000422607
           7   -0.764971   -0.762598 0.000515108
           8   -0.762988   -0.762646 0.000453019
           9   -0.766524   -0.763077 0.000571959
          10   -0.762319   -0.763002 0.000519761
          11   -0.762979   -0.762999 0.000472515
          12   -0.760279   -0.762773 0.000484482
          13   -0.762595   -0.762759 0.000447407
          14   -0.763939   -0.762843 0.000423311
          15   -0.761912   -0.762781 0.000399615
          16   -0.765182   -0.762931 0.000401824
          17    -0.76416   -0.763004 0.000384632
          18   -0.764163   -0.763068 0.000368621
          19    -0.76087   -0.762952 0.000366928
          20   -0.765761   -0.763093 0.000374484
