#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.960181   -0.960181           0
           2   -0.969479    -0.96483   0.0032871
           3   -0.956202   -0.961954  0.00321202
           4   -0.955198   -0.960265  0.00281832
           5   -0.959644   -0.960141  0.00225739
           6   -0.954211   -0.959152   0.0020863
           7   -0.975018   -0.961419  0.00275697
           8   -0.961182   -0.961389  0.00241251
           9   -0.963892   -0.961667  0.00216043
          10   -0.958384   -0.961339  0.00196918
          11   -0.968949   -0.962031  0.00190784
          12   -0.957777   -0.961676  0.00178149
          13   -0.956402   -0.961271  0.00169001
          14   -0.958638   -0.961083  0.00157972
          15   -0.971177   -0.961755  0.00161138
          16   -0.949389   -0.960983  0.00168587
          17   -0.965386   -0.961242  0.00160648
          18   -0.960512   -0.961201  0.00151774
          19   -0.962303   -0.961259  0.00143897
          20   -0.962618   -0.961327  0.00136862
