#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.68       -0.68           0
           2        -0.6       -0.64   0.0282843
           3       -0.68   -0.653333   0.0217732
           4       -0.68       -0.66   0.0173205
           5        -0.6      -0.648   0.0175271
           6       -0.52   -0.626667   0.0243432
           7       -0.44        -0.6   0.0323249
           8        -0.6        -0.6   0.0282843
           9       -0.68   -0.608889   0.0265015
          10       -0.76      -0.624    0.027828
          11       -0.92   -0.650909   0.0360315
          12       -0.84   -0.666667   0.0363114
          13       -0.92   -0.686154   0.0383928
          14       -0.68   -0.685714    0.035653
          15       -0.84      -0.696   0.0347282
          16       -0.76        -0.7   0.0327872
          17       -0.76   -0.703529   0.0310479
          18       -0.76   -0.706667   0.0294811
          19        -0.6   -0.701053    0.028459
          20       -0.68        -0.7   0.0270555
          21       -0.68   -0.699048   0.0257839
          22        -0.6   -0.694545   0.0250019
          23       -0.68   -0.693913   0.0239228
          24       -0.76   -0.696667    0.023084
          25       -0.76     -0.6992   0.0222992
          26       -0.68   -0.698462   0.0214538
          27       -0.68   -0.697778   0.0206701
          28       -0.76        -0.7    0.020051
          29       -0.68    -0.69931   0.0193714
          30       -0.68   -0.698667   0.0187364
          31        -0.6   -0.695484   0.0184003
          32        -0.6     -0.6925   0.0180656
          33       -0.76   -0.694545   0.0176336
          34       -0.76   -0.696471   0.0172197
          35       -0.84   -0.700571   0.0172091
          36       -0.76   -0.702222   0.0168101
          37       -0.68   -0.701622   0.0163665
          38       -0.84   -0.705263   0.0163359
          39       -0.84   -0.708718   0.0162782
          40       -0.84      -0.712   0.0161988
          41        -0.6   -0.709268   0.0160324
          42       -0.68   -0.708571   0.0156658
          43       -0.68   -0.707907   0.0153155
          44       -0.68   -0.707273   0.0149806
          45        -0.6   -0.704889   0.0148361
          46        -0.6   -0.702609   0.0146878
          47       -0.76    -0.70383   0.0144259
          48       -0.68   -0.703333   0.0141339
          49        -0.6   -0.701224   0.0140019
          50       -0.84      -0.704   0.0139943
          51       -0.76   -0.705098   0.0137629
          52       -0.84   -0.707692   0.0137406
          53       -0.76   -0.708679   0.0135167
          54       -0.84   -0.711111   0.0134834
          55       -0.76      -0.712   0.0132675
          56        -0.6       -0.71   0.0131805
          57        -0.6    -0.70807   0.0130897
          58       -0.44   -0.703448   0.0136557
          59       -0.52   -0.700339   0.0137737
          60       -0.76   -0.701333   0.0135799
          61       -0.76   -0.702295   0.0133913
          62       -0.76   -0.703226   0.0132076
          63       -0.68   -0.702857   0.0130031
          64       -0.68     -0.7025   0.0128049
          65       -0.68   -0.702154   0.0126126
          66       -0.52   -0.699394   0.0127198
