#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1         0.6         0.6           0
           2    0.266667    0.433333    0.117851
           3           0    0.288889    0.141712
           4         0.6    0.366667    0.125831
           5     1.06667    0.506667    0.160665
           6   0.0666667    0.433333    0.149691
           7         0.6    0.457143    0.130186
           8     1.66667    0.608333    0.181597
           9     1.66667    0.725926    0.195826
          10   0.0666667        0.66    0.187012
          11           0         0.6    0.179378
          12   0.0666667    0.555556    0.169846
          13   0.0666667    0.517949    0.160891
          14   0.0666667    0.485714    0.152593
          15         0.6    0.493333    0.142611
          16         0.6         0.5    0.133853
          17         0.6    0.505882    0.126109
          18         2.4    0.611111    0.156982
          19     1.06667    0.635088     0.15054
          20     6.66667    0.936667    0.326887
          21     8.06667     1.27619    0.454651
          22          15         1.9    0.748193
          23     19.2667     2.65507     1.02836
          24     19.2667     3.34722     1.19597
          25     11.2667       3.664     1.18934
          26         9.6     3.89231     1.16531
          27     3.26667     3.86914     1.12238
          28     1.66667     3.79048     1.08504
          29         0.6     3.68046     1.05319
          30   0.0666667        3.56     1.02495
          31           0     3.44516    0.998301
          32   0.0666667     3.33958    0.972671
          33     1.06667     3.27071    0.945631
          34     1.06667     3.20588    0.920038
          35     1.06667     3.14476    0.895779
          36     1.06667     3.08704    0.872754
          37     1.06667     3.03243    0.850873
          38     3.26667      3.0386    0.828504
          39         2.4     3.02222    0.807422
          40     1.66667     2.98833    0.787947
          41    0.266667     2.92195     0.77152
          42     3.26667     2.93016    0.753194
          43    0.266667     2.86822    0.738221
          44   0.0666667     2.80455    0.724183
          45         0.6     2.75556    0.709746
          46           0     2.69565     0.69684
          47           0      2.6383     0.68437
          48     8.06667     2.75139    0.679392
          49     6.66667     2.83129    0.670209
          50         9.6     2.96667    0.670337
          51     11.2667     3.12941    0.676661
          52     17.0667     3.39744    0.714762
          53     6.66667     3.45912    0.703932
          54     11.2667      3.6037    0.705589
          55     11.2667     3.74303    0.706382
          56     6.66667     3.79524    0.695694
          57     3.26667     3.78596    0.683551
          58         0.6     3.73103    0.673969
          59     1.66667     3.69605    0.663453
          60         2.4     3.67444    0.652747
          61    0.266667     3.61858    0.644433
          62         9.6     3.71505    0.641219
          63     4.26667     3.72381    0.631101
          64         2.4     3.70312    0.621579
          65     1.06667     3.66256    0.613338
          66         0.6     3.61616    0.605798
          67    0.266667     3.56617    0.598815
          68         5.4     3.59314    0.590616
          69         5.4     3.61932    0.582637
          70     11.2667     3.72857    0.584466
          71     8.06667     3.78967    0.579419
          72     17.0667     3.97407    0.599998
          73     11.2667     4.07397    0.600038
          74         5.4     4.09189    0.592197
          75     11.2667     4.18756    0.591977
          76     24.0667     4.44912    0.639369
          77     8.06667      4.4961    0.632789
          78     13.0667     4.60598    0.634144
          79     8.06667     4.64979    0.627629
          80     8.06667      4.6925    0.621235
          81         2.4      4.6642     0.61421
          82     4.26667     4.65935    0.606738
          83     3.26667     4.64257     0.59966
          84         0.6     4.59444    0.594449
          85         2.4     4.56863    0.588016
          86     6.66667     4.59302    0.581685
          87    0.266667      4.5433     0.57712
          88    0.266667      4.4947    0.572605
          89         5.4     4.50487    0.566261
          90   0.0666667     4.45556    0.562113
          91   0.0666667     4.40733    0.558001
          92         2.4     4.38551    0.552362
          93         0.6      4.3448     0.54792
          94     6.66667      4.3695    0.542648
          95     4.26667     4.36842    0.536937
          96     1.06667     4.33403    0.532444
          97   0.0666667     4.29003    0.528769
          98     1.06667     4.25714    0.524396
          99   0.0666667     4.21481    0.520804
         100     3.26667     4.20533    0.515683
         101    0.266667     4.16634    0.512049
         102     1.06667     4.13595     0.50793
         103     1.66667     4.11197    0.503564
         104     3.26667     4.10385    0.498788
         105     6.66667     4.12825    0.494634
         106     3.26667     4.12013    0.490035
         107         2.4     4.10405    0.485719
         108         2.4     4.08827    0.481477
         109         0.6     4.05627    0.478123
         110     1.06667     4.02909    0.474548
         111         0.6      3.9982    0.471277
         112           0      3.9625    0.468419
         113         0.6     3.93274    0.465218
         114   0.0666667     3.89883    0.462372
         115    0.266667     3.86725    0.459429
         116     3.26667     3.86207    0.455497
         117     8.06667     3.89801    0.453019
         118     1.06667     3.87401    0.449815
         119    0.266667      3.8437    0.447056
         120   0.0666667     3.81222    0.444437
         121   0.0666667     3.78127     0.44184
         122    0.266667     3.75246    0.439157
         123           0     3.72195    0.436645
         124         2.4     3.71129    0.433254
         125     6.66667     3.73493    0.430432
         126        21.6     3.87672    0.449763
         127     13.0667     3.94908    0.452005
         128         9.6     3.99323    0.450625
         129         9.6     4.03669    0.449223
         130   0.0666667     4.00615    0.446804
         131     1.66667      3.9883     0.44375
         132         2.4     3.97626    0.440551
         133         2.4     3.96441    0.437398
         134     1.66667     3.94726     0.43447
         135         5.4     3.95802    0.431385
         136         2.4     3.94657    0.428365
         137         0.6     3.92214    0.425934
         138     8.06667     3.95217    0.423905
         139     1.06667     3.93141    0.421364
         140     1.66667     3.91524    0.418664
         141   0.0666667     3.88794    0.416584
         142   0.0666667     3.86103    0.414518
         143         2.4     3.85082    0.411746
         144   0.0666667     3.82454    0.409724
         145   0.0666667     3.79862    0.407717
         146         0.6     3.77671    0.405513
         147    0.266667     3.75283    0.403456
         148     1.06667     3.73468    0.401138
         149     1.06667     3.71678    0.398846
         150   0.0666667     3.69244    0.396928
         151         2.4     3.68389    0.394392
         152           0     3.65965    0.392541
         153         2.4     3.65142    0.390062
         154     1.06667     3.63463     0.38789
         155           0     3.61118    0.386096
         156         0.6     3.59188    0.384103
         157         0.6     3.57282    0.382129
         158   0.0666667     3.55063    0.380354
         159     1.66667     3.53878    0.378146
         160         0.6     3.52042    0.376229
         161         0.6     3.50228    0.374329
         162     1.66667     3.49095     0.37219
         163    0.266667     3.47117    0.370432
         164   0.0666667     3.45041    0.368754
         165   0.0666667      3.4299    0.367089
         166    0.266667     3.41084    0.365372
         167         5.4     3.42275    0.363378
         168     1.66667      3.4123    0.361366
         169         2.4     3.40631    0.359277
         170    0.266667     3.38784    0.357638
         171     1.06667     3.37427    0.355804
         172     8.06667     3.40155     0.35478
         173     1.66667     3.39152    0.352871
         174     1.06667     3.37816    0.351096
         175     1.06667     3.36495    0.349338
         176         2.4     3.35947    0.347396
         177     1.06667     3.34652    0.345675
         178         0.6     3.33109    0.344077
         179   0.0666667     3.31285    0.342637
         180         0.6     3.29778    0.341065
         181     1.06667     3.28545    0.339404
         182     1.06667     3.27326    0.337758
         183   0.0666667     3.25574    0.336366
         184     1.06667     3.24384    0.334748
         185         2.4     3.23928     0.33297
         186         5.4      3.2509    0.331382
         187     3.26667     3.25098     0.32961
         188     1.66667     3.24255    0.327965
         189    0.266667     3.22681    0.326607
         190           0     3.20982     0.32533
         191           0     3.19302     0.32406
         192   0.0666667     3.17674    0.322781
         193    0.266667     3.16166    0.321461
         194   0.0666667      3.1457    0.320199
         195   0.0666667     3.12991    0.318946
         196         0.6     3.11701     0.31758
         197     3.26667     3.11777    0.315969
         198    0.266667     3.10337    0.314701
         199           0     3.08777    0.313506
         200           0     3.07233    0.312318
         201     1.06667     3.06235    0.310924
         202     1.06667     3.05248    0.309541
         203    0.266667     3.03875    0.308321
         204    0.266667     3.02516    0.307109
         205         0.6     3.01333    0.305838
         206     1.06667     3.00388    0.304499
         207   0.0666667     2.98969    0.303359
         208     1.06667     2.98045    0.302041
         209           0     2.96619    0.300933
         210           0     2.95206    0.299831
         211   0.0666667     2.93839    0.298722
         212     1.06667     2.92956    0.297443
         213     1.66667     2.92363    0.296106
         214     3.26667     2.92523    0.294726
         215     3.26667     2.92682     0.29336
         216    0.266667     2.91451     0.29226
         217   0.0666667     2.90138    0.291208
         218   0.0666667     2.88838    0.290162
         219         0.6     2.87793    0.289025
         220    0.266667     2.86606    0.287955
         221         0.6     2.85581    0.286835
         222   0.0666667     2.84324    0.285818
         223           0     2.83049     0.28482
         224   0.0666667     2.81815    0.283816
         225     1.06667     2.81037    0.282661
         226         0.6     2.80059    0.281579
         227     1.66667     2.79559    0.280383
         228   0.0666667     2.78363    0.279409
         229    0.266667     2.77263    0.278405
         230    0.266667     2.76174    0.277408
         231    0.266667     2.75094    0.276417
         232     4.26667     2.75747    0.275303
         233          15     2.81001     0.27909
         234          15     2.86211    0.282717
         235     13.0667     2.90553     0.28483
         236     8.06667      2.9274    0.284461
         237     4.26667     2.93305    0.283317
         238     6.66667     2.94874     0.28256
         239     6.66667      2.9643    0.281806
         240         0.6     2.95444    0.280804
         241           0     2.94219    0.279906
         242           0     2.93003    0.279014
         243   0.0666667     2.91824    0.278114
         244   0.0666667     2.90656     0.27722
         245     1.66667      2.9015    0.276134
         246     1.06667     2.89404    0.275113
         247         2.4     2.89204    0.274006
         248     4.26667     2.89758    0.272957
         249           0     2.88594    0.272109
         250     6.66667     2.90107    0.271441
         251         5.4     2.91102    0.270542
         252         9.6     2.93757    0.270767
         253     13.0667      2.9776    0.272641
         254     11.2667     3.01024    0.273513
         255         9.6     3.03608    0.273659
         256         9.6     3.06172    0.273788
         257     6.66667     3.07575    0.273082
         258         2.4     3.07313    0.272036
         259     4.26667     3.07773    0.271025
         260         9.6     3.10282    0.271141
         261    0.266667     3.09195     0.27032
         262         0.6     3.08244    0.269455
         263         2.4     3.07985    0.268443
         264   0.0666667     3.06843    0.267669
         265     3.26667     3.06918     0.26666
         266     6.66667     3.08271       0.266
         267     8.06667     3.10137    0.265658
         268    0.266667      3.0908    0.264877
         269     4.26667     3.09517    0.263929
         270     4.26667     3.09951    0.262987
         271         5.4       3.108    0.262153
         272    0.266667     3.09755    0.261398
         273     1.06667     3.09011    0.260546
         274         0.6     3.08102    0.259754
         275         2.4     3.07855    0.258821
         276     3.26667     3.07923    0.257884
         277         5.4     3.08761    0.257089
         278         5.4     3.09592    0.256299
         279         2.4     3.09343    0.255392
         280     4.26667     3.09762    0.254515
         281     8.06667      3.1153    0.254222
         282     17.0667     3.16478     0.25809
         283     8.06667      3.1821    0.257758
         284     13.0667      3.2169     0.25919
         285     8.06667     3.23392    0.258839
         286         9.6     3.25618    0.258889
         287         9.6     3.27828    0.258929
         288         2.4     3.27523    0.258048
         289         5.4     3.28258    0.257259
         290     8.06667     3.29908    0.256901
         291     3.26667     3.29897    0.256018
         292     3.26667     3.29886    0.255141
         293     8.06667     3.31513    0.254789
         294     4.26667     3.31837    0.253943
         295         2.4     3.31525    0.253101
