#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.16        0.16           0
           2        0.24         0.2   0.0282843
           3         0.2         0.2   0.0188562
           4        0.24        0.21   0.0165831
           5        0.08       0.184   0.0267731
           6        0.16        0.18   0.0226078
           7         0.2    0.182857   0.0195578
           8        0.36       0.205   0.0268677
           9        0.48    0.235556   0.0374202
          10         0.4       0.252    0.037116
          11         0.4    0.265455   0.0360982
          12        0.44        0.28   0.0359011
          13         0.4    0.289231   0.0343056
          14         0.4    0.297143   0.0327549
          15        0.44    0.306667   0.0319258
          16         0.4      0.3125   0.0304587
          17         0.4    0.317647   0.0290987
          18         0.2    0.311111   0.0282066
          19         0.2    0.305263   0.0273215
          20        0.32       0.306   0.0259654
          21        0.24    0.302857   0.0249184
          22        0.36    0.305455   0.0239207
          23         0.4    0.309565   0.0232312
          24         0.4    0.313333   0.0225668
          25         0.4      0.3168   0.0219288
          26         0.6    0.327692   0.0236362
          27        0.56    0.336296   0.0242763
          28         0.6    0.345714     0.02517
          29        0.72    0.358621   0.0274121
          30         0.8    0.373333   0.0301895
          31        0.84    0.388387   0.0327546
          32        0.92       0.405   0.0356962
          33        0.92    0.420606   0.0378726
          34         0.8    0.431765   0.0383674
          35         0.8    0.442286   0.0386868
          36        0.84    0.453333   0.0391578
          37        0.88    0.464865   0.0397612
          38        0.88    0.475789   0.0401876
          39        0.88    0.486154   0.0404716
          40        0.92       0.497   0.0408873
          41        0.92    0.507317   0.0411712
          42           1    0.519048   0.0418287
          43        0.96    0.529302   0.0420942
          44           1        0.54   0.0424751
          45           1    0.550222   0.0427436
          46           1        0.56   0.0429181
          47           1    0.569362   0.0430139
          48           1    0.578333   0.0430432
          49           1    0.586939   0.0430164
          50           1      0.5952    0.042942
          51           1    0.603137   0.0428273
          52        0.96        0.61     0.04255
          53           1    0.617358   0.0423787
          54           1    0.624444   0.0421821
          55           1    0.631273   0.0419642
          56           1    0.637857   0.0417282
          57           1    0.644211    0.041477
          58           1    0.650345    0.041213
          59           1    0.656271   0.0409384
          60           1       0.662   0.0406549
          61           1    0.667541   0.0403643
          62        0.96    0.672258   0.0399879
          63           1     0.67746   0.0396901
          64        0.96    0.681875   0.0393147
          65           1    0.686769   0.0390133
          66           1    0.691515   0.0387098
          67           1    0.696119   0.0384049
          68        0.92    0.699412    0.037981
          69           1    0.703768   0.0376795
          70           1       0.708   0.0373782
          71           1    0.712113   0.0370773
          72           1    0.716111   0.0367773
          73        0.96    0.719452   0.0364249
          74        0.96    0.722703   0.0360774
          75        0.92    0.725333   0.0356922
          76        0.96    0.728421   0.0353559
          77           1    0.731948   0.0350722
          78           1    0.735385   0.0347905
          79           1    0.738734    0.034511
          80           1       0.742   0.0342338
          81           1    0.745185    0.033959
          82           1    0.748293   0.0336867
          83           1    0.751325   0.0334171
          84           1    0.754286   0.0331501
          85           1    0.757176   0.0328859
          86           1        0.76   0.0326245
          87           1    0.762759   0.0323659
          88           1    0.765455   0.0321102
          89           1     0.76809   0.0318574
          90           1    0.770667   0.0316075
          91           1    0.773187   0.0313604
          92           1    0.775652   0.0311163
          93        0.96    0.777634   0.0308448
          94        0.96    0.779574   0.0305776
          95           1    0.781895   0.0303437
          96           1    0.784167   0.0301125
          97        0.96    0.785979   0.0298566
          98           1    0.788163   0.0296317
          99           1    0.790303   0.0294095
         100           1      0.7924   0.0291901
         101        0.96    0.794059   0.0289482
         102        0.96    0.795686   0.0287101
         103        0.96    0.797282   0.0284756
         104        0.96    0.798846   0.0282448
         105           1    0.800762   0.0280407
         106           1    0.802642   0.0278391
         107        0.92    0.803738   0.0276005
         108        0.92    0.804815   0.0273659
         109        0.96    0.806239   0.0271519
         110           1       0.808   0.0269621
         111           1     0.80973   0.0267746
         112           1    0.811429   0.0265894
         113           1    0.813097   0.0264064
         114           1    0.814737   0.0262256
         115        0.96       0.816    0.026028
         116        0.88    0.816552   0.0258095
         117        0.88    0.817094   0.0255946
         118         0.8    0.816949   0.0253781
         119        0.72    0.816134   0.0251779
         120        0.76    0.815667   0.0249724
         121        0.72    0.814876   0.0247785
         122        0.84    0.815082   0.0245763
         123        0.92    0.815935   0.0243913
         124        0.84    0.816129   0.0241954
         125        0.88     0.81664   0.0240072
         126         0.8    0.816508    0.023817
         127        0.96    0.817638   0.0236563
         128           1    0.819063   0.0235143
         129           1    0.820465   0.0233738
         130           1    0.821846   0.0232348
         131           1    0.823206   0.0230972
         132           1    0.824545    0.022961
         133           1    0.825865   0.0228262
         134           1    0.827164   0.0226929
         135        0.96    0.828148   0.0225461
         136        0.92    0.828824   0.0223904
         137        0.88    0.829197   0.0222301
         138         0.8    0.828986     0.02207
         139         0.8    0.828777   0.0219122
         140        0.52    0.826571   0.0218664
         141        0.68    0.825532    0.021736
         142        0.68    0.824507   0.0216071
         143        0.72    0.823776   0.0214684
         144        0.64      0.8225   0.0213572
         145         0.4    0.819586   0.0214077
         146        0.28     0.81589   0.0215778
         147        0.48    0.813605   0.0215516
         148        0.56    0.811892    0.021474
         149        0.48    0.809664   0.0214451
         150        0.52    0.807733   0.0213889
         151        0.44    0.805298   0.0213855
         152        0.48    0.803158   0.0213516
         153        0.48    0.801046   0.0213162
         154        0.52    0.799221   0.0212558
         155        0.48    0.797161   0.0212182
         156        0.48    0.795128   0.0211794
         157        0.48    0.793121   0.0211394
         158        0.52    0.791392   0.0210761
         159         0.4    0.788931   0.0210868
         160         0.4      0.7865   0.0210947
         161        0.32    0.783602   0.0211617
         162        0.32    0.780741   0.0212237
         163        0.36     0.77816   0.0212499
         164        0.32    0.775366   0.0213032
         165        0.28    0.772364   0.0213846
         166        0.24    0.769157   0.0214949
         167        0.24    0.765988   0.0215984
         168        0.28    0.763095   0.0216627
         169        0.24        0.76   0.0217546
         170         0.2    0.756706   0.0218746
         171        0.28    0.753918   0.0219236
         172        0.44    0.752093   0.0218719
         173        0.48     0.75052    0.021802
         174        0.28    0.747816   0.0218437
         175        0.36      0.7456    0.021831
         176        0.52    0.744318   0.0217446
         177        0.52    0.743051   0.0216587
         178        0.48    0.741573   0.0215873
         179        0.48    0.740112   0.0215161
         180        0.52    0.738889   0.0214313
         181        0.52     0.73768    0.021347
         182        0.44    0.736044   0.0212923
         183         0.4    0.734208    0.021255
         184         0.4    0.732391   0.0212169
         185        0.52    0.731243   0.0211333
         186        0.44    0.729677   0.0210776
         187        0.56     0.72877   0.0209844
         188        0.64    0.728298   0.0208781
         189        0.68    0.728042   0.0207692
         190         0.6    0.727368   0.0206708
