#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       -0.48       -0.48           0
           2       -0.44       -0.46   0.0141421
           3        -0.4       -0.44   0.0188562
           4       -0.16       -0.37   0.0622495
           5       -0.32       -0.36   0.0505964
           6       -0.12       -0.32   0.0557773
           7           0   -0.274286   0.0638511
           8        0.12      -0.225   0.0724353
           9        0.24   -0.173333   0.0807373
          10        0.28      -0.128    0.084437
          11        0.32  -0.0872727   0.0860241
          12        0.24       -0.06   0.0830662
          13        0.16  -0.0430769   0.0783814
          14         0.2  -0.0257143   0.0746811
          15        0.32 -0.00266667   0.0731723
          16        0.52        0.03   0.0755397
          17        0.44   0.0541176   0.0748473
          18         0.4   0.0733333   0.0731142
          19        0.32   0.0863158   0.0704092
          20        0.32       0.098   0.0678513
          21        0.12   0.0990476   0.0646284
          22        0.28    0.107273   0.0622119
          23        0.24    0.113043   0.0597741
          24        0.24    0.118333   0.0575171
          25        0.32      0.1264   0.0557792
          26        0.36    0.135385   0.0543526
          27        0.36    0.143704   0.0529724
          28        0.28    0.148571   0.0513037
          29        0.44    0.158621   0.0505092
          30        0.36    0.165333   0.0492696
          31        0.36    0.171613   0.0480788
          32        0.44        0.18   0.0473022
          33        0.44    0.187879   0.0465203
          34        0.36    0.192941   0.0454267
          35        0.32    0.196571   0.0442736
          36         0.4    0.202222   0.0434029
          37        0.44    0.208649    0.042703
          38        0.52    0.216842    0.042358
          39        0.56    0.225641   0.0421759
          40         0.6       0.235   0.0421471
          41        0.56    0.242927   0.0418579
          42        0.84    0.257143   0.0432079
          43        0.88    0.271628    0.044565
          44         0.8    0.283636   0.0451411
          45        0.92    0.297778      0.0463
          46         0.8    0.308696    0.046563
          47        0.84        0.32   0.0469244
          48        0.84    0.330833   0.0471808
          49         0.8    0.340408   0.0471795
          50        0.88      0.3512   0.0474541
          51        0.88    0.361569   0.0476429
          52         0.8        0.37   0.0474669
          53        0.84    0.378868   0.0473924
          54        0.84    0.387407   0.0472779
          55        0.84    0.395636    0.047129
          56        0.84    0.403571   0.0469507
          57        0.84    0.411228   0.0467471
          58        0.76    0.417241   0.0463263
          59         0.8    0.423729   0.0459931
          60        0.76    0.429333   0.0455667
          61        0.68    0.433443   0.0450046
          62        0.56    0.435484    0.044325
          63         0.6    0.438095   0.0436983
          64         0.4      0.4375   0.0430196
          65        0.44    0.437538   0.0423577
          66        0.56    0.439394   0.0417566
          67        0.44    0.439403   0.0411334
          68         0.4    0.438824   0.0405325
          69         0.6    0.441159   0.0400124
          70         0.6    0.443429    0.039505
          71        0.68    0.446761   0.0390889
          72         0.8    0.451667   0.0388527
          73        0.76     0.45589   0.0385493
          74        0.64    0.458378   0.0381086
          75        0.48    0.458667   0.0376016
          76        0.48    0.458947   0.0371079
          77         0.4    0.458182   0.0366338
          78        0.44    0.457949   0.0361649
          79        0.44    0.457722   0.0357078
          80        0.64        0.46   0.0353341
          81        0.84    0.464691    0.035208
          82         0.8     0.46878   0.0350152
          83        0.52    0.469398   0.0345988
          84        0.48    0.469524   0.0341872
          85        0.52    0.470118   0.0337901
          86        0.44    0.469767    0.033399
          87        0.28    0.467586   0.0330863
          88        0.28    0.465455   0.0327789
          89        0.28    0.463371   0.0324767
          90         0.4    0.462667   0.0321235
          91        0.28    0.460659   0.0318332
          92        0.36    0.459565    0.031506
          93        0.36    0.458495   0.0311854
          94        0.44    0.458298   0.0308542
          95         0.2    0.455579    0.030649
          96        0.16      0.4525    0.030484
          97        0.12    0.449072   0.0303619
          98       -0.04    0.444082   0.0304594
          99        0.04        0.44    0.030424
         100        0.12      0.4368   0.0302876
         101           0    0.432475   0.0302949
         102       -0.04    0.427843   0.0303499
         103       -0.08    0.422913   0.0304531
         104       -0.04    0.418462   0.0304839
         105       -0.04    0.414095   0.0305047
         106       -0.08    0.409434   0.0305709
         107        -0.2    0.403738   0.0308112
         108       -0.28    0.397407   0.0311696
         109        -0.2    0.391927   0.0313618
         110       -0.24    0.386182   0.0315985
         111        -0.4    0.379099   0.0320978
         112       -0.32    0.372857   0.0324124
         113       -0.12    0.368496   0.0324177
         114       -0.04    0.364912   0.0323308
         115        0.24    0.363826   0.0320679
         116        0.08    0.361379   0.0318846
         117        0.08    0.358974   0.0317027
         118        0.08     0.35661   0.0315221
         119        0.08    0.354286   0.0313428
         120           0    0.351333   0.0312203
         121        0.08    0.349091   0.0310427
         122         0.2    0.347869   0.0308123
         123         0.2    0.346667   0.0305852
         124        0.16    0.345161   0.0303756
         125        0.28     0.34464   0.0301371
         126        0.24     0.34381   0.0299093
         127        0.48    0.344882   0.0296931
         128        0.52     0.34625   0.0294926
         129         0.4    0.346667   0.0292669
         130        0.48    0.347692   0.0290597
         131        0.52    0.349008   0.0288677
         132        0.52    0.350303    0.028678
         133         0.6     0.35218   0.0285238
         134         0.6     0.35403   0.0283708
         135        0.64    0.356148   0.0282396
         136         0.6    0.357941   0.0280888
         137        0.56    0.359416   0.0279225
         138        0.56     0.36087    0.027758
         139         0.6     0.36259   0.0276115
         140        0.36    0.362571   0.0274143
         141        0.44    0.363121   0.0272254
         142        0.48    0.363944   0.0270461
         143        0.52    0.365035    0.026879
         144        0.24    0.364167   0.0267063
         145        0.04    0.361931   0.0266156
         146        0.04    0.359726   0.0265244
         147           0    0.357279   0.0264566
         148       -0.08    0.354324   0.0264424
         149        -0.2    0.350604   0.0265253
         150       -0.12    0.347467   0.0265334
         151       -0.24    0.343576   0.0266413
         152           0    0.341316   0.0265618
         153        0.12    0.339869   0.0264275
         154        0.32     0.33974   0.0262563
         155         0.2    0.338839   0.0261023
         156         0.2    0.337949   0.0259502
         157         0.2     0.33707   0.0257998
         158         0.2    0.336203    0.025651
         159        0.16    0.335094   0.0255136
         160        0.28     0.33475   0.0253565
         161        0.24    0.334161   0.0252058
         162        0.28    0.333827   0.0250525
         163        0.32    0.333742   0.0248989
         164        0.32    0.333659   0.0247472
         165        0.28    0.333333   0.0245994
         166        0.24    0.332771   0.0244576
         167        0.24    0.332216   0.0243175
         168         0.2    0.331429   0.0241855
         169        0.12    0.330178   0.0240747
         170           0    0.328235   0.0240113
         171        0.16    0.327251    0.023891
         172        0.24    0.326744   0.0237575
         173         0.2    0.326012   0.0236315
         174        0.08    0.324598   0.0235379
         175        0.04    0.322971   0.0234595
         176        0.16    0.322045   0.0233445
         177        0.08    0.320678   0.0232526
         178       -0.04    0.318652   0.0232101
         179           0    0.316872   0.0231486
         180        0.04    0.315333   0.0230711
         181        0.04    0.313812   0.0229937
         182       -0.12    0.311429   0.0229906
         183       -0.24    0.308415   0.0230616
         184       -0.24    0.305435    0.023128
         185       -0.16    0.302919   0.0231394
         186       -0.16     0.30043   0.0231485
         187        0.12    0.299465   0.0230448
         188        0.08    0.298298   0.0229518
         189       -0.12    0.296085   0.0229368
         190        -0.2    0.293474   0.0229642
         191       -0.08    0.291518   0.0229271
         192       -0.24     0.28875   0.0229742
         193       -0.12    0.286632   0.0229526
         194       -0.32    0.283505   0.0230463
         195       -0.12    0.281436   0.0230208
         196       -0.16    0.279184   0.0230132
         197       -0.08     0.27736   0.0229685
         198       -0.04    0.275758   0.0229084
