#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     10.4727     10.4727           0
           2         8.8     9.63636    0.591398
           3     7.27273     8.84848    0.754507
           4     1.16364     6.92727     1.75742
           5     4.65455     6.47273     1.46354
           6    0.654545     5.50303       1.507
           7           0     4.71688     1.48265
           8    0.654545     4.20909     1.38155
           9     2.61818     4.03232      1.2393
          10     3.56364     3.98545     1.11625
          11     4.65455     4.04628     1.01643
          12     2.61818     3.92727     0.93867
          13     1.16364     3.71469    0.890213
          14     1.81818     3.57922    0.836869
          15     4.65455     3.65091    0.784143
          16     12.2909     4.19091    0.902107
          17         8.8     4.46203    0.888851
          18     7.27273     4.61818    0.853076
          19     4.65455      4.6201    0.808179
          20     4.65455     4.62182    0.767772
          21    0.654545      4.4329    0.754096
          22     3.56364     4.39339    0.720853
          23     2.61818     4.31621    0.693631
          24     2.61818     4.24545    0.668329
          25     4.65455     4.26182    0.641796
          26     5.89091     4.32448    0.620162
          27     5.89091     4.38249    0.599901
          28     3.56364     4.35325    0.579188
          29         8.8     4.50658    0.579158
          30     5.89091     4.55273    0.561688
          31     5.89091     4.59589    0.545225
          32         8.8     4.72727    0.543785
          33         8.8     4.85069    0.541131
          34     5.89091     4.88128    0.526079
          35     4.65455     4.87481    0.511088
          36     7.27273     4.94141    0.501213
          37         8.8      5.0457    0.498398
          38     12.2909     5.23636    0.520476
          39     14.2545      5.4676    0.556129
          40     16.3636        5.74    0.605274
          41     14.2545     5.94767    0.625123
          42     32.0727      6.5697     0.86608
          43        35.2     7.23552     1.07174
          44     29.0909     7.73223     1.15677
          45     38.4727     8.41535     1.31742
          46     29.0909     8.86482      1.3633
          47     32.0727     9.35861     1.42091
          48     32.0727     9.83182     1.46799
          49     29.0909     10.2249     1.48972
          50        35.2     10.7244     1.54139
          51        35.2     11.2043     1.58412
          52     29.0909     11.5483     1.59056
          53     32.0727     11.9355       1.607
          54     32.0727     12.3084     1.61993
          55     32.0727     12.6678     1.62985
          56     32.0727     13.0143     1.63717
          57     32.0727     13.3486     1.64223
          58     26.2545     13.5712     1.62892
          59     29.0909     13.8342     1.62241
          60     26.2545     14.0412     1.60853
          61     21.0182     14.1556     1.58622
          62     14.2545     14.1572     1.56063
          63     16.3636     14.1922     1.53626
          64     7.27273     14.0841     1.51605
          65         8.8     14.0028     1.49491
          66     14.2545     14.0066     1.47226
          67         8.8     13.9289     1.45234
          68     7.27273      13.831     1.43427
          69     16.3636     13.8677     1.41396
          70     16.3636     13.9034     1.39421
          71     21.0182     14.0036     1.37817
          72     29.0909     14.2131     1.37486
          73     26.2545     14.3781     1.36589
          74     18.6182     14.4354     1.34863
          75     10.4727     14.3825     1.33168
          76     10.4727     14.3311     1.31516
          77     7.27273     14.2394     1.30127
          78         8.8     14.1697     1.28645
          79         8.8     14.1017     1.27196
          80     18.6182     14.1582     1.25731
          81     32.0727     14.3793     1.26109
          82     29.0909     14.5588     1.25841
          83     12.2909     14.5314     1.24355
          84     10.4727     14.4831     1.22968
