#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.07272    -0.07272           0
           2    -0.19692    -0.13482   0.0439113
           3    -0.07214   -0.113927   0.0338822
           4    -0.28874    -0.15763   0.0455877
           5    -0.09042   -0.144188   0.0384008
           6     0.14452    -0.09607   0.0543461
           7    -0.31648   -0.127557    0.054952
           8    -0.09012   -0.122877   0.0482818
           9     0.25776  -0.0805844   0.0585819
          10     0.11212   -0.061314   0.0558033
          11     0.07522  -0.0489018   0.0520924
          12    -0.33282  -0.0725617    0.052852
          13      0.0214  -0.0653338   0.0492782
          14     0.18018  -0.0477971    0.048779
          15      -0.057  -0.0484107   0.0455309
          16     0.06324  -0.0414325   0.0432167
          17     0.22084  -0.0260047   0.0433409
          18     0.13564  -0.0170244   0.0418531
          19    -0.15028  -0.0240379   0.0402336
          20     0.12872     -0.0164   0.0389402
